sentence_id	sentence	locale	reason
13e2b9e48a35b43c8a788653073e529b318c42ba74ad526a0de9fb8e6e412ec1	Ամբինը նոր էր ձևավորվում, դասախոսներ դեռ չկային։	hy-AM	grammar-or-spelling
14cbacd7fc95ff16b81fb8f4bf19ca02b7b30a8a11c476994f942a26b5e6f748	Հետաքրքրություն ընկած է նպատակադրման կարևորագույն պրոցեսի հիմքում։	hy-AM	grammar-or-spelling
14c6ad1cc4ce4b1a4b1026562a5ed1abd5a6afe86b57c3ae4122b2b23ce761d1	Այնպիսի նկարներ ինչպիսիք գրիֆոնաժաիններն են, հայտնի են դեռ վաղ ժամանակներից։	hy-AM	difficult-pronounce
14c6ad1cc4ce4b1a4b1026562a5ed1abd5a6afe86b57c3ae4122b2b23ce761d1	Այնպիսի նկարներ ինչպիսիք գրիֆոնաժաիններն են, հայտնի են դեռ վաղ ժամանակներից։	hy-AM	grammar-or-spelling
1571063ddd259d651d8b5e03595992e720e88222c98eaab00619545e1c59c0b8	- Ղորթս ո՞րն ա, աղջի:	hy-AM	offensive-language
1423ff113af3ab6e0f9a365e25a4f05230c6ee7c09c6e774731c647c4c2ba9e6	Վարակը ներքին ականջկարող է թափանցել նաև արյան միջոցով։	hy-AM	grammar-or-spelling
14eed0ae397f09ab064e57e0e6c9b18839e0a1ab312e8d15cd146f8cf4c98f21	Լավ, էլ ինչու ես այդքան հուսահատվում:	hy-AM	grammar-or-spelling
16a62b9f9c63e0f0c8a510f215070919d85a38455ae1b5c4f464ec523bc4b551	Բոգաձև հասկանման ծաղկաբույլը կոմպակտ է։	hy-AM	grammar-or-spelling
173d28c0bb3157ecfa859ad6a71bf7b1cc6394426da3f2ef00ae472042a4c5f3	Տերևները կրկնակի փետրաբաժան են, մերձարմատայիևները՝ հավաքված վարդակում, ցողունայինները՝ հակադիր։	hy-AM	grammar-or-spelling
1871347106b524d4ebee58b181584446574bf4d5be9d3edde46a4b34f9f19bf3	Հայտնի դարձավ «»հասկացությունը, երբ ընտանիքները ձգտում էին ունենալ իրենց տները՝ հողամասերով։	hy-AM	grammar-or-spelling
19bdb5f2be7241f8469e25fe932de011afb742db5c68c6d121500164c7fb74ac	Օլիվերը համարվում է աշխարհի ամենադաջվածքներով մարդկանցից։	hy-AM	grammar-or-spelling
1a1a8199cf4b4e1f062e898fe30541a5f3946dc5736bd32f54d9cee57ded0387	Հայկական մարզի կառավարել է մարզային վարչության կողմից։	hy-AM	grammar-or-spelling
1945b6273fc3ae55ecff63f006ed29cc83a0af1877fe273dfdf80df9d2ceeeca	Իրենց ձևի պատճառով դրանք հաճախ անվանում են «նինջաների աստղեր»։	hy-AM	grammar-or-spelling
1a2900bc6fb0a828dae1fb46789a2a09bcd662727befe3863459633e2f685b02	Գրքերը լուսավորում են ամբողջ սաշխարհը սառը պատերազմի ամբողջ ժամանակաշրջանում։	hy-AM	grammar-or-spelling
1a27729424c359d0a64895e756956b9c800fb138e62412f9ae23c004b77e68d2	«ֆանտաստիկ ֆիլմ» ժանրի էվոլյուցիան հետևել է ֆանտատիկ ժանրի գրականության զարգացմանը։	hy-AM	grammar-or-spelling
19cf5d506a39154a98c5a9eb41a480d1d7101bd60660a2094d4e9ba30f74f682	Բյուրեղները աղյուսակաձև, մոնոկլինային համակարգով։	hy-AM	grammar-or-spelling
1cd3c8934af6b7bae066e5a4e27a3e005b347edb77e14f3fe7aabeffac39f9b0	Բուլղարական լև Լև (, հոգնակի։	hy-AM	grammar-or-spelling
1a42e9182fe91a6f84c4cc483ca01dd1729d1a0d6662b374ac29d2ca51942c5c	Ալէքսը պատասխանատու կը դառնայ հիւանդի մը, որու հաճելի կը թուի ցաւը։	hy-AM	difficult-pronounce
1cc67f1ee8adbdd532ac0455021fc53d6e7e2476ec679166c74530b20758697e	Ուսանողական խորհրդարանը բաժանմունքներու ուսանողական խորհուրդներու, ակումբներու, եւ ընկերութիւններու ղեկավարող մարմինն է։	hy-AM	grammar-or-spelling
1a2bb90af2939a62022b16428e58c0e8aba2ef9882bb5f442f8960b3c53d3158	Օնտոգենեզում այս գործընթացներն ունեն իրենց զուգահեռները՝ միախառվելով և կազմելով միասնական գործընթաց։	hy-AM	grammar-or-spelling
1cce6a12d7cdbc116d0e4b8820e87c8a8b33a0809e7eee4d5f5d350659612c88	Քիմական և ալյումինի արդյունաբերության, նավթավերամշակման կենտրոն է։	hy-AM	grammar-or-spelling
1d32467f895551560567006669247e1e73166afdc7d816450dc0e528c0cac6e4	Տնտեսության հիմքը կազմում ՝ գյուղատնտեսությունը, մասնավորապես անասնապահությունը։	hy-AM	grammar-or-spelling
1d0623e294e8ce4c6a0a57f9f15aa4db6607eee99e86513b328af704b57bf5ed	Տեղաբաշխված է հանրապետության արևմտյան հատվածում։	hy-AM	grammar-or-spelling
1c8639b7e51e618cf1b1b81499fbd15b88d704e7ca4f7c78de9736a1ce878b06	Նա հավատում էր, որ հանցագործությունների թիվը ամեն տարի մնում է կայուն։	hy-AM	grammar-or-spelling
1dd49203159ea915fd59860ff15550772c08dde9c4faa418589a0b3b33224764	Միջազգային օդանավակայան է։	hy-AM	grammar-or-spelling
1dcec9eb9ccc3c222b251cc9b6edd65518fe5a7edb563910f4cfec7636e0a574	Ոճը հիմնականում հարցակողական, ուժեղ հարվածով։	hy-AM	grammar-or-spelling
207fc2d61756b8f88809da9e618d991a8d705c6178bd2209583a17cabdd0f411	Բայց մեկ է անասնաբույժը ուժում է ունենալ այդ շանը։	hy-AM	grammar-or-spelling
2162780058531b25e2066d09c9c5f27ea195ce0656f53ae1530a5b39fbed4d07	Թողարկվեցին նաև սեիաներ առանց սուպերհերոսների, որպեսզի ասպարեզ վերադարձնեին պատերազմական թեմայով կոմիքսները։	hy-AM	grammar-or-spelling
2095b428db6f812cdca8381ba4e5c4e74337e7bd401d30eee8ac021f60d0b68f	Հանսիսութիւններուն մասնակցած էին նաեւ թագաւորներն ու քրմապետները։	hy-AM	grammar-or-spelling
2359171581cb358ef41aa1e8c9a7a23f92e723f27a8f0968654b2d881724ec1d	Տեսակարար ջերմունակությունը սովորաբար նշանակովում է կամ ՝ հաճախ ինդեքսով։	hy-AM	grammar-or-spelling
2365fb506da871b123a180baae98076b767a44414c53173bb927edf7674d0b51	Ծաղկում է ապրիիլին։	hy-AM	grammar-or-spelling
23893ddab6d550ab56b0facc0a9d1b6afce87e380b83af94c9d4d5a7e48d8729	Մոտ քառորդ ժամ Զազունյանի կանգնած էր արձանացած՝ աչքերը դռանը հառած:	hy-AM	grammar-or-spelling
236385d0fda761c6c796f5aef7560d2c5c22ea31f31ad6ab96a8a37e30158262	Այդ ձևերը միմյանց հեա փողկապված են և ամենևին էլ վերջնական չեն։	hy-AM	grammar-or-spelling
2316f1bf5d3e76386bc6aabbdd56439f229b1f1bacc0f602687515642bbd1499	Քելլին գտնում է, որ ինքնավերահսկեղությունը որպես մկան՝ օգտագործվելիս հոգնում է։	hy-AM	grammar-or-spelling
239dd381904eeae8ca2108d278209759084c3b1cf9d5d6964927c2a4b01801cf	Դիրքերը նրանց ոչ մի մարտավարական առավելություն չէին տալիս հույներին։	hy-AM	grammar-or-spelling
23e7d1b54cf43f99170fefc1951eef84b17867fbf3e4ab37c0880cb47df3b9af	սերն Աստծո հանդեպ 	hy-AM	grammar-or-spelling
24219a47d8104264e9bc685901d431b66c1b79988477090262021dafa5937d70	Իսկ հարավամերիկյան սևավիզ կարապների մարմինը սպիտաակ է, վիզը՝ սև։	hy-AM	grammar-or-spelling
242de237b1d06de51fbde317493639c9807f13db984db5c5f75aaab903dfa8b1	Նրան դժվարին ուղի է սպասվում քունգ ֆուի վարպետությունը տիրապետելու համար։	hy-AM	grammar-or-spelling
224aee70e60fe4cdbd596b5ba72c77f2c3e168ad65c76888e2cf0d643720c91c	Սակայն այդ տեսակետը, չունենալով լուրջ հիմքեր, իրավացիորեն արժանացել են խիստ առարկությունների։	hy-AM	grammar-or-spelling
24da7735e6b0140ea59d094d193851ba20a807d1a6552d0cf849b01a208283fd	Դա նար կարիերայու վեցերորդ մենախաղի տիտղոսն էր։	hy-AM	grammar-or-spelling
270a0c2b4c39a0a9ceea198328d133148b09274d0686e4b0b982768730bbde02	Երկու մենագրության և մեկ տասնյակիցից ավելի գիտական հոդվածների հեղինակ է։	hy-AM	grammar-or-spelling
2720afb1de792d1cfc282ad468a9d002b069228437eeb00cfddd47ed30fd5750	Վայրի բնության մեջ հանդիպում է հրաբխային գոտիներում։	hy-AM	grammar-or-spelling
26dfac0c4a0157a5c6c96607f40fca8821827ea0f4cdbb82228179e6f4b86256	Եվրոպայում հանդիպում է միայն արևմտյան նախակովկասում։	hy-AM	grammar-or-spelling
