sentence_id	sentence	sentence_domain	source
89f8a9b30e8a296ef6b09dab9c5e634c4feb4650c3b75a43b438be17e295959f	কিয়নো, মোৰ আশাৰ কোমল পুলিটি বাহ শত্ৰুৱে ধৰি উভালি পেলাব।		????? ??? ??????
8a060d7893d6d78774ccb013e702aa99a7d312530870ef78f33f9589f5bb4804	গণকৰ হতুৱাই নাম চোৱাবলৈ এজন গণকৰ ঘৰলৈ গ'ল।		Assamese Novels.
8a0a716202a4c2286a96d0dec9caaed3b90a2d48ff3e378b75e3e269974bd0e7	তই গম পাওনে?		Sentences from various sources
8a0aab5b7cef0afdcec9992e69dc92385191e5665c97a9cd205995a7bf95b98d	থানে আৰু ৰায়গড়ৰ সীমাত বোম্বাই চহৰৰ জনসংখ্যাৰ চাপ কমাবলৈ।		Sentences from various sources.
8a1225b77646919486445eeef3621037b6d1fa1595f8fbd1357e5df8065bcc85	চছমাৰ পৰা মুক্তি পোৱাৰ উপায় কি?		http://www.xahitya.org/2019/09/22/%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81%e0%a7%b0-%e0%a6%ae%e0%a6%be%e0%a6%af%e0%a6%bc%e0%a6%aa%e0%a6%bf%e0%a6%af%e0%a6%bc%e0%a6%be-%e0%a6%a1%e0%a6%be%e0%a6%83-%e0%a6%95%e0%a7%81%e0%a6%ae/
8a1d121f7be835d3b5be4a28ba8282917ebf65b5fbbcdff060ead8675598ae38	তুমি যদি সচাকৈয়ে ভাল দেখিছা, কৰা তোমাৰ মতেই।		Assamese Novels
8a26d8b642a4878a76352f3ae2287fdc80c34e36c8106cce8754b401748108b3	সংৰক্ষিত এই বাবেই যে দক্ষিন		Sentences from short Assamese stories
8a4142dff540441e61de712533dd11f49eb80a223fd2f640b495774b37ab525b	কেৱল সলাকানি ডালৰ আগটো কাটি বঢ়াই দিয়া হোৱা নাই বাবেহে তেনেকৈ সি কলমুটিয়াব লাগিছে।		???? ??????
8a4350ab999a98522d8586d5710a5393e24bf8b5f777a4d0d07e449e4414edb2	ইয়াৰ ভিতৰত তেওঁ কেতিয়াবা দেৱালয়ৰ প্ৰসাদ খায়েই কটাইছিল।		Assamese Novels
8a4800a9c4e7301c8ffc00c1f919f934d46d2e42fe2fa846df8645df7d8b5b76	কিবা অলপ লাগিলেই ঘৈণীয়েকে চল চাই টোপোলা-তাপলি বান্ধি মাকৰ ঘৰলৈ লৰ দিয়ে।		Assamese Novels
8a49e6bdc77c699458f6fcf2625c54e4a754e9f754856b4759c4a207700fd812	চাৰিউফালে ভয়ানক ৰন-বিগ্ৰহ বিপদ, সেই বিলাকৰ মাজলৈকো তই যাবলৈ সাহ কৰিব পাৰ নে?		???? ??????
8a4cc919af9cad63d46eafa453061f2a96947953bf37e8a9af79483d59153820	সাহস আছে যদি কথাটো দেউতাক কোৱাগৈ যোৱা।		স্ৱ-উদ্ধৃতি
8a5a3666c7cd53317e7d1deea542d0666889b621b6b071f170c21ed915a8f0b8	ভূঁই ৰোৱা, তাঁত-সূত বোৱা আৰু আন ঘৰুৱা কামত মাকক সাহায্য কৰিব পাৰে।		Assamese Novels
8a5a9de78f5154dc6259a75e30822f3b9219423f2a4511bf36a6761bc8dedf7d	এতিয়া চোৰক দিবলৈ আঢ়ৈ হেজাৰ টকা ক'ত পালে!		Assamese Novels
8a65957c1ddb3184d4a7e7d79af27a3607b220d5582dfe23e670063a2b6c1689	বাধা দিলেও সিহঁতে সেইবোৰ খাবই।		স্ৱ-উদ্ধৃতি
8a7815a5135e8259a2ffe0aff825014db9c16b9450433acbebdadac351ef8c9f	পৰ্ব্বতৰ সিমুখে থকা ভৈৰবপদৰ ওচৰত বাবাজী এটাক ভাত ৰন্ধা দেখা পাই পুলিচক জনালে।		Assamese Novels
8a7ce00926d13fcd1cc5d4ebf0e09c2abcded9d5e38b87944f5e810bb1faf495	তেওঁ এতিয়া যাওঁক দে।		স্ৱ-উদ্ধৃতি
8a7eba0b881f45821e1578546688af1e05d75fa94796b264c73e8bba91664bf5	তাৰ বিশ্বাস মই আগলৈ হিড়িম্বেশ্বৰ মৌজাদাৰৰ মৌজাৰ সমান এটা মৌজা খাবলৈ পাম।		??? ????-?????
8a824dfb4a143fb5795f125b70a5432fff27b126b32a5130479d925aad22cf5b	এইবুলি কোঁৱৰে ক'লত কাউৰীটোৱে বঁৰী-কোঁৱৰক পকা আমটি দিলে।		Assamese stories
8a95898850889ff57fc42ab10f7bb3795674c43c5666a29ce4974e82d5095c31	সাজ-পাৰ আছিল এখন ধুতি, এটা কামিজ তাক এখন এৰীয়া কাপোৰ।		Assamese Novels
8a98da3228ed992ca863dbccb6fd757db8e25f0bbac88ba1655ee159da58f60e	ক্ষমতা দখলৰ বৃথা চেষ্টা।	general	নিজৰ 
8aa7d54080d71e9a7d36e76835692247e7edd65d2abaff067b8f8f07d75ba418	দুয়ো দোকানৰ পৰা ওলাই গন্তব্য স্থানলৈ খোঁজ ল'লে।		Assamese Novels
8aafa3f080f4535d658bbdfb57a41b65a673d678463fb8d60c1bdd4c2c3b1e03	সূৰ্য্যই পদুমক এৰিলে পদুমে কি লৈ জীয়াই থাকিব?		???? ??????
8ab67a335858a553678a1520dcd8b5071ba1dff4f88041daa127697b931cd1ab	এইবাৰ আমি ডিজনীলেণ্ড ফ্ল'ৰিডালৈ যাম।		Sentences from various sources
8ac430614b1019bb577a906b55731c22854b7a41ac54c73d7fc668db10637d62	শ্ৰেণীকোঠাৰ শেষৰ শাৰীত বহিলে আপোনাৰ কণমানিটোৱে ওচৰৰজনৰ টোকাবহীৰ পৰা লিখিব লগা হয়?		http://www.xahitya.org/2019/09/22/%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81%e0%a7%b0-%e0%a6%ae%e0%a6%be%e0%a6%af%e0%a6%bc%e0%a6%aa%e0%a6%bf%e0%a6%af%e0%a6%bc%e0%a6%be-%e0%a6%a1%e0%a6%be%e0%a6%83-%e0%a6%95%e0%a7%81%e0%a6%ae/
8ac6c26169b7109ee54ef6955868f7c434b22cf787b1649ac555ee93bf5ee102	পদুমে ঘোষা পুথি সামৰি থৈ ঘোৰ চিন্তাত পুনৰ নিমগ্ন হোৱাৰ কথা আমি কৈছোঁ।		???? ??????
8aceb80f4fefd519c121190dbb35e1b786366629031fa8d14b674ddea0180d84	 গৰমত কাম কৰি কৰি শ্ৰমিকসকল ভাগৰি পৰিছে।		স্ৱ-উদ্ধিতি
8ae00bfa327be9f5baf98fd68a0c98cd4b0cc098e9e191fcf289a39383c3be55	দুচকুৱেদি অশ্ৰুৰ বন্যা বৈ আহি এটোপ এটোপকৈ মোৰ থালখনত পৰিব ধৰিলে।		Assamese stories
8ae18369593064bc3a0c003978ffe3f637becaa899014ccd0fe229d8277e82c9	মোৰ ওচৰৰ এইচটিচি-ৰ শ্ব’ৰুম	general,technology_robotics	স্ব-উদ্ধৃতি
8aed6aa0c9500ab51b82c434ca2ceb6b72f00b91566f2b9fa7846a041d87f780	জীয়েকক চিলনীয়ে সুধিলত জীয়েকে ক'লে।		Assamese stories
8aef07bb8a6d27484b062d01f0ee0298b0bd907cc542643ccca89a554971750e	মোৰ আগলৈকো চাবলৈ নাই, পিছলৈকে চাবলৈ নাই।		Assamese stories
8aef7a83bc6b45eefa24116c539e3e51e3dfbcc621169b3556a4b7a44a6fc49d	মই ইয়াতে শাহুৱে যি দিয়ে, শাকেৰেই হওক বা শোকোতাৰেই হওক, বিহু খাম।		Assamese Novels
8af4c6da0853010f0ee0d6f7cf8890daa1a8dcf0700f44d81650fb37b0e13d47	হৰিণাৰ মঙহেই বৈৰী।		অসমীয়া ব্যাকৰণ 
8afa7a3d9d37b59d66ff6285fa30cd1d7312e43919e440df980469f03a2589a7	এইচটিচি-ৰ ফ’ন	general,technology_robotics	স্ব-উদ্ধৃতি
8b053a0b761dd89ebdd2d1f090d91f5f37ed0091e381365ec5864be887d19cf6	আপোনা ভালেই জগত ভাল।		ফকৰা যোজনা
8b16e70b38ed02dade78826a4eff8e2386250339b11b3ef7b129e17278538731	 ক'ডিঙৰ নীতি-নিয়মবোৰ বা নিৰ্দেশনাবোৰ কম্পিউটাৰক চফ্টৱেৰ অভিযন্তাই প্ৰগাম কৰি শিকাই থয।	language_fundamentals	সাধাৰণ জ্ঞান 
8b1d4b7a271ce637b16ee7a36a845ec1163412e171ce24f27c7d8ba5fcdfc974	ছোৱালীজনী আতি মৰমীয়াল আছিল।		স্ৱ-উদ্ধৃতি 
8b26431c15b79dc86e8931653c564cf0a757e5fecd3cb1d35befcd34afcf6802	তাৰ পাছতেই তাৰ ঠিকনাৰ আউট পোষ্টলৈ ফোন কৰি তাৰ মৃত্যু সংবাদটো দিছিলোঁ।		Assamese stories.
8b30411cc69d6c7908393d49af5520cac87e5d52f54e1061989df3eb9f9b4307	হৰদত্ত য'ত, পদুম তত, গতিকে হৰদত্তক নেপালে সূৰ্য্যৰ আশা বিফল।		???? ??????
8b37d08b92a0225b2a8eb6e8347f7574c8f51bce57c29be1c4a3f204e8e82b33	ইমান ডাঙৰ প্ৰজেক্ট, মই যাব লাগিব।		Sentences from various sources
8b37dcbb9e1993633367acb9414932c9eacfcd4f91ad0c7a03944972a2670943	ভাৰতত বহু ঠাইত মহিলাই অংগ প্ৰদৰ্শন কৰা দূৰৰে কথা, ঘুঙ্ঘট লৈ তত নাপায়		Sentences from Short Assamese stories
8b45af4331ac075b2e988e32b306967b00ed50a3d5f71e6d9ebbf06805a5b6e3	মুঠতে তেওঁৰ টকা আদায় নহ'ল।		Assamese Novels
8b45fcb92dbf99dc2549f484086b79e688819af52f595f717d0768f25ff54e5c	আপোনাৰ শিশুটিয়ে দূৰদৰ্শনৰ পৰ্দাৰ একেবাৰে ওচৰলৈ গৈ টিভি চোৱাৰ অভ্যাস কৰিছে নেকি?		http://www.xahitya.org/2019/09/22/%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81%e0%a7%b0-%e0%a6%ae%e0%a6%be%e0%a6%af%e0%a6%bc%e0%a6%aa%e0%a6%bf%e0%a6%af%e0%a6%bc%e0%a6%be-%e0%a6%a1%e0%a6%be%e0%a6%83-%e0%a6%95%e0%a7%81%e0%a6%ae/
8b55cb32da6657d8327b40fb801f9fb4b289b66e9772d047f532a4b643a23c7d	ৱানপ্লাছত কি কি আছে?	general,technology_robotics	স্ব-উদ্ধৃতি
8b63855ec4df00ef0b251998a0896aa368927dfc41ba5501482c9e44f7491b04	খাদ্য হিচাপে সোৱাদ যুক্ত হোৱাৰ ওপৰিও শাক-পাচলি অনেক ঔষধি গুণেৰে ভৰপূৰ।		Assamese Wikipedia Articles
8b709bfb40f7146e2b9f81b972c5af577f876b36f3e1bc0b267210d53261059b	নীৰস পৰ্ব্বত শুকাই টান হ'ল।		???? ??????
8b75fda791d88192202ae612d1a6b7825f9a0bea817555feb161ec7f9623b563	চাৰিটা ল'ৰাৰ ভিতৰত ঈশ্বৰে নে এটাও এৰিব নাপায়নে।		Assamese Novels
8b77d9b21e9588a4c0db3347feb8be33471781219204275e039183d6eb9ffc1c	দুদিন পাছত এজন ডেকা ল'ৰাই গাড়ী ৰখাই আহি লেগ্ৰীৰ ঘৰৰ আগত ৰ'লহি।		?Assamese Novels
8b963ee82da6ef41bae1f4397a6e3c75756e7c5b619b949893a3f137559a383c	সিফালে জোঁৱায়েকে গোহালিৰ পৰা ওলাই ঘৰলৈ উভতি যাবলৈ বাট খেপিয়াই ফুৰিছিল।		Assamese stories
8b98a79597449a6d02fc09c0375f0e327ae5efc2a049e727e1cba42374b0cfb9	তুমি কিন্তু সেই কথা কাৰো আগত ক'ব নোৱাৰা।		Assamese stories
8bc5466a867d92ee5e4ad8b2a6d737081c6713821e08873f35a4d0d52ade4139	অভাৱেই আৱিস্কাৰৰ মূল।	language_fundamentals	জটুৱা ঠাঁচ 
8bd704e248ebc60bbdcd55daf4b734c805c279796449f94bad2767c362dea094	তেওঁহে সূৰ্য্যক ভাল পায়, সূৰ্য্যইতো আৰু তেওঁক ভাল নেপায়।		???? ??????
8be3a7fe85be8d3b9f3dd70e3badc69623af30180f4da262f1b4179c6f53b52b	এইবোৰৰ কোনো শক্তিশালী প্ৰমাণ পোৱা হোৱা নাই।		http://www.xahitya.org/2019/09/22/%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81%e0%a7%b0-%e0%a6%ae%e0%a6%be%e0%a6%af%e0%a6%bc%e0%a6%aa%e0%a6%bf%e0%a6%af%e0%a6%bc%e0%a6%be-%e0%a6%a1%e0%a6%be%e0%a6%83-%e0%a6%95%e0%a7%81%e0%a6%ae/
8bf61507cece392b03eee0ee35fd9a76ba45130e924a4db872e0c123cc764251	তাই দুখন মাচিয়াৰ ওপৰত শুই আছে।		Assamese Novels
8bfb2faa9494d671949feb0e7532fe3ab675ba83df9cca0a523dfa4bc9ac6795	নুমলীয়া বোৱাৰীয়েকে সিহঁতক শুদা হাতে কোনো ফালৰ পৰা অহা দেখিলে খং কৰে,।		Assamese stories
8c195b615b9a47b18bfc57b6312c68fc88cf212ee7610b4762191b321eb3d75a	"""অক্ষ,কক্ষ,যক্ষ,সমকক্ষ,দুৰ্ভিক্ষ , লক্ষ্য"" "		অসমীয়া অভিধান 
8c384ab438dcb2a3f3d22d3ad7d9bc3d00d71133cff716daf7d3fa1b099b8923	কুঁহিয়াৰ এবিধ তৃণজাতীয় শস্য।		Assamese Wikipedia Articles
8c4860cb6016f6f9b096e5e384cfa9557a440570d5d4cf9bb01167e7f4022dd9	ৰাভা, তিৱা বা লালুং, কুকি , হাজং, গাৰো, খাচী, জয়ন্তীয়া আৰু মেচ জনগোষ্ঠী।		Assamese Wikipedia Articles
8c4f1db073cc599634f345a2fdfb4afaf2b7b3a329e0aa2cacad725fb5dadef6	এদিনতে গোটেই দ্বীপতো ভ্ৰমিব পাৰি।		Sentences from various sources.
8c5a668954bbc07a7aae71854d3a69339a9af6d8cc4b1af13dcdb7bb32907e36	 শিলটো ক্ষয় হৈ হৈ গোলাকাৰ ৰূপ পাইছে।	general	নিজৰ 
8c6ac961835ae04815747693415b5b47c7d13a2b259c10e7ec53f07d9b16adcd	"""কাজোই কোনেও নজনাকৈ গাড়ী ঘোঁৰা যুতি দিয়ক।"""		?Assamese Novels
8c70020b5faf48e374a96bf8b5f1841516a61c34a8199ef154123792e57090e5	আইনাম, বিয়ানাম, বিহুনাম গুণগুণাই জীয়াৰী বোৱাৰীয়ে মন মুকলি কৰাৰো সুযোগ ঢেঁকীশালতে পায়।		Assamese Wikipedia Articles
8c761ab29b22e842c4e563fdc88d9d6e9a4f5926913cb21c221f030ad7a90fc4	মইতো কালিলৈ যামেই।		স্ৱ-উদ্ধৃতি
8c7b026f7cc5ce9724d427fff31822e66e937b497e689bdec3dac1bde11ecabd	অসমৰ বিদেশী সমস্যা 		স্ৱ-উদ্ধিতি
8c7f89a43590e78bac3f0a13c2c6657dd0e815c6c8e9cfa71bb696cfbcc7f0bf	 কামৰূপ মেডিকেল হল। তেওঁ বিখ্যাত ডাক্তৰ হ'ল।		স্ৱ-উদ্ধৃতি 
8c8ea34d5fd280a9001ce7487b3ab0de9d2385829759d50d346b07ddffb82844	আৰু বিলম্ব হোৱাৰ পাছতো কলমটো ঘূৰাই পোৱাৰ আশা		Sentences from Short Assamese stories
8c8f3223d4729d01689548c878d49289a3e0b9362122991bcaaeb713272e8f30	ৰাস্তা-পদূলি ঘৰ-দুৱাৰ একাকাৰ কৰি পেলায়।		Assamese stories.
8c9383fc1569d8b6c46ce6495a10bee8f135d2b142e0956d7bb5f8aa22949a2b	"""মানুহটোৱে বুঢ়াই সেই ""নহ'বৰ হ'ল"" কথাটো শুনি ভাবিলে।"""		Assamese Novels.
8c943d25f258b264be1faa03ed7cb0290befd8763206864768625e5852c12556	মানুহে প্ৰাকৃতিক বুদ্ধিমত্তাৰে কৰিব পৰা কেতবোৰ কাম।		Sentences from various sources
8ca8d804e7904394dbb1e73594d6f1197ebbfd7582b8d08f361733358df2430b	এদিন মগনিয়াৰ এজনীয়ে ল'ৰাটোৰ পৰা সকলো বৃত্তান্ত শুনিলে।		Assamese stories
8cb3b9e65a52e31b7a6c5d65e2a0ff209b37394579a8cc922bda1e4e9b675af9	এই কথা শুনি বৰফুকনে তেওঁক দুৱাৰ এৰি দিবলৈ আজ্ঞা দিলে।		???? ??????
8cc9d4e583c7fb2c739580cb8241df44f9b88d32710449163268efe10eaff5c6	আজি সি বুঢ়াৰ হাতত চেঙেলী পৰিছিল।		Assamese stories
8cd8a8ef3dc4ed9fcd3734b980d06b277c20faa0c514c19758e2321eacfc3cd1	ডিজনী চেনেল নাই নেকি তোমালোকৰ টিভিত?		Sentences from various sources
8ce434d52fba749b50af4fa1b7419d7d28eb16fa8598bcdcdbd91f94b7ab63ca	তাৰ এই দুখৰ কথা সি মোক নিজ মুখে কোৱা।		Assamese stories.
8cf1ca5a38d085657b6dc0a040d7523a312ea9f966a8e1d13e73890d794b914f	"""বুঢ়াই ক'লে, ""কিলৰ তাপত মোৰ মনৰ পৰা নাম-কাম সোপাই পলাই গ'ল।"""		Assamese Novels.
8d11f5a7c0938209926f3f8dce0a44804f3c96e5a6547672d131179630481f3f	"""তাৱৈয়েকে ক'লে, ""এই লাড়ুটো তুমি নৈত পেলাই দিয়াগৈ।"""		Assamese stories
8d152a02f6499fc1659e695490a39fa5121055c22b97ca34aba2db5fa67ed0d7	মানুহ লোৱা দিচাংখন লাহেকৈ শান্ত হৈ আহে।		Assamese stories.
8d3dcbc22e1065dfd138eb7b3ae5fbc46c8daee37eb7de01b17854baa29dbc70	আৰু তেনেষাৰ কথা দেউতাকৰ আগত ক'বলৈ হ'লে তেওঁ লাজটো পুৰি খাব লাগিব।		???? ??????
8d3edcf8748d5809c56ae89cfeeda4bebce1158291c063acc4380912d784db5b	শেষ ভালেই সকলো ভাল।	language_fundamentals	জটুৱা ঠাঁচ 
8d50ae9973e80305555671c3f90efe175502c0c21a9b5d24533512db02bd54d5	"""ইয়াক ""যোভি খায়া ওভি পস্তায়া, যোভি নাহি খায়া ওভি পস্তায়া।"""		???? ??????
8d60d8ffe7480f250e022af2d21bbb9a5a81b0dab6e7e0d49c4001ee2ec70805	তেতিয়া মাক-জীয়েক দুয়ো ঘৰলৈ উভতি আহিল।		Assamese Novels
8d60daf0af57f35df35684e496f65e9f40191149aacae39c1e2925062bbc1dd0	সিহঁত এইমাত্ৰ আহি পালেহি।		স্ৱ-উদ্ধৃতি
8d654d31f5cf24c30c79f6e17f60dee7d6ea0e9ce13cae7a29e0691772e6c2f7	আগেয়ে ভাবিছিলোঁ পদুমৰ বিয়াৰ পাচত এই কাৰ্য্য কৰা যাব।		???? ??????
8d6f1ccbfa6c2da8f41cb575037a6626f2001436e683708b72840aa663d2ef23	তাইক বেচি সিহঁতে ষোল শ কি ওঠৰ শ ডলাৰ পাব বুলি ভাবিছে।		Assamese Novels
8d6f3f070b7d2aee26c7198338eda768c83f133d0de95aa64c9ced03a51dd869	এই দ্বীপপুঞ্জৰ অধিকাৰক লৈ গুজৰাট চুলতানি আৰু দাক্ষিণাত্যৰ বাহমনি চুলতানিৰ মাজত বিবাদ আছিল।		Sentences from various sources.
8d7bc6d2edbad1e3425890af954135304369e9529409e5d0fe9c4e661b53dc4d	এমএছআই-ৰ শ্ব’ৰুম ক’ত আছে?	general,technology_robotics	স্ব-উদ্ধৃতি
8d9bdcaf5a3cda810c6abb88b613f236e64455823e0a4ccd73a6fde05b74db15	এই পিঠাত কলপাতৰ পৰা এটা সুন্দৰ গন্ধ আহে।		Assamese Wikipedia Articles
8db6872d21355bb56848c7ff49f033681814490525813c1038b0c0ee7de3b60a	সাধুতাই উত্তম উপায়।		অসমীয়া ব্যাকৰণ 
8ddae37bde8ecd163bb028d7928f86ad10967607634f5a58d1be00625420ee45	বৰষুণৰ বতৰত মইনা নুঠে মূৰত,		খগেন মহন্তৰ গীতৰ কলি 
8dea49d8087c02d29872ac7b3c59eca0b7e3cd8eded24ab5f157347df0445ff1	চকুজুৰি উজ্জ্বল।		???????
8df35d4db163ea5b417ee1461a4bbe7e132c39fc46a13b5fa1194479e058343f	"""সুভদ্ৰাই চকু-লো মচি ক'লে- ""একো নাই হোৱা। দয়াৰাম গ'ল কলৈ?"""		Assamese Novels
8df50afba651f0077be94420db481afc166649e96120f310be0d81cf158f4481	বিশ্বব্ৰহ্মাণ্ডত থকা প্ৰতিটো বস্তুৱে ইটো‌ৱে সিটোক আকৰ্ষণ কৰি আছে, ইয়াকে মহাকৰ্ষণ বল বোলে।		স্ৱ-উদ্ধৃতি
8dfeb0572b61019621ce38b89882d7a222c17a212904b1a188266eb1da08ebd7	"""ৰাণীয়ে ক'লে- ""তাইৰতো কোনো নাই।"""		Assamese Novels.
8e0a0fcc774bea2f5fa2f2e267cd4b8ae1ff38c0132cecc9f03e26cf9214e725	গাওঁখনত এজন বৰ দুখীয়া খেতিয়ক আছিল।		স্ৱ-উদ্ধৃতি 
8e2e7046c112770dee68e43b196fc23f86f824c368984a768cdaa909681ae210	তুমি ভাল দেখা যদি কৰোঁহক আহাঁ।		Assamese stories
8e43be6d521f2ad40448c8c738b635befeeb7eeaeae1ca9d4ea3bd70fe2ebea6	আৰু আটাইকেইডাল নঙলা বন্ধ কৰি থোৱাৰ কাৰনতো হ'ল।		Sentences from various sources.
8e503eaa40f8e3c74c3df886fc845749a4663035883ab6ecd7bda5123c11eb05	"""তেওঁ ভাবিলে- ""এই চেনিৰামেই মোৰ সৰ্ব্বনাশৰ গুৰি।"""		Assamese Novels
8e648e78ce1e0c14bae0eddb7c58dceccfd2b7824180ab3aab0f17c84e24070c	এইদৰে খেতি-বাতি কৰি দুয়ো বহি আছে।		Assamese stories
8e686b955b4cfd3914bfc3b36a56f1865e44471e95441877ceccfa475f7eba6c	তাই সেই সময়ত পঢ়ি আছিল।		স্ৱ-উদ্ধৃতি
8e6b01c7ed1c17c4e54393eb304325767a0b875ead80143799720e2b84f4eba0	কেই বছৰমান পাচত কিনি ল'লেও।		Assamese Novels
8e702ec6522b0278ed0a4016eddd5544c209185356c82ff70934eb8f9b904c54	মানে কি ক'ব খুজিছা?		Sentences from various sources
8e73684eda04b9be4f798832352082aeeb0f5024c482fdfaac1d914067090ead	প্র-পত্ৰ জাতীয় কিবা এখন লিখি থাকোঁতেই এজনে মোৰ কামটো মনপুতি নিৰীক্ষণ কৰিছে		Sentences from Short Assamese stories
8e78127c05bf67569f7f1dc887d12c1181098b397bd7c51cc4f0c96bf1141cfa	বান্ধিবলৈ সুবিধা নেপালে পঘাকেইডাল কাটি দিয়ে।		Assamese stories.
8e8da754f679591e93246810dd3e80b03d73c77dd0158848a871337a94742a67	আজি যিবোৰ দুখ পাইছোঁ সেইবোৰেই আঁতিছে আৰু দুৰ্ভগীয়াক দুখ নিদিবা।		Assamese stories
8ead54a8f20695cce346f1efb49f5718b8f575255036a5587d3e298a514e9f06	তাতকৈ তহঁত বেলেগ নহ'ব কিয়?		Assamese Novels
8eae4659bee949d698e66b9cd36386843963e8714b1d87011f87b26fc827c682	ফাৰ্মখনত বহুতো ব্ৰইলাৰ কুকুৰা আছে।		স্ৱ-উদ্ধৃতি
8eb3663225356ed59071841ae231c9c044ea92afa87031e0f88a332d7e65d6fe	কেঁকোৰাই গুটি নিম বুলি বেঙেনাৰ গুটি নিল, বাঘে গছ নিলে।		Assamese stories
8ed856c4e8e43c744db015e3a44510ae59ac247b9494d950ad0c128bac8d23c3	কিন্তু আপোনাক দৌৰিবলৈ নিশিকায়।		http://www.xahitya.org/2019/09/22/%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81%e0%a7%b0-%e0%a6%ae%e0%a6%be%e0%a6%af%e0%a6%bc%e0%a6%aa%e0%a6%bf%e0%a6%af%e0%a6%bc%e0%a6%be-%e0%a6%a1%e0%a6%be%e0%a6%83-%e0%a6%95%e0%a7%81%e0%a6%ae/
8ee3e961946896308fa679a1ce36676c918ce71942f97a1945f58428f8c6ec8e	লাজ সেইটোত হে থাকিব লাগে।		Sentences from various sources.
8f01c9af8b2e2dbb4c2995ad98f03bd1fa797ec36a016ef105ed092ef3f32464	বৰফুকন বহল মনৰ আৰু দুৰদৰ্শী মানুহ আছিল।		???? ??????
8f02acfcf40ebb8b06925922866e00faf2ee9b6858a9b3b3da02387f479f64cd	কালিলৈ এখন অসমীয়া চলচ্চিত্ৰ শুভাৰম্ভৰ কৰিব।		স্ৱ-উদ্ধিতি
8f04d66a3f269a4bc94023d1c3eeb45488ed784a57e75acc0bdbd067a7889166	ভাতৰ লগতে তাক গুড় দিছিল।		Assamese stories
8f0576c4c299f756475e31939ee3437e2d630a4f879f1fe05d11ef1f5dd2b5ca	অসমত এনেধৰণৰ কথা তুলনামূলকভাৱে বহুত ক'ম আছিল।		Sentences from various sources.
8f1095035ffaa5b33cc0dc5007f5dbf8e96485911ea13222b511549ebe41c8b4	আজিয়েই নিজৰ ৱেবছাইটৰ ডমেইন কিনক।		Common Assamese sentences
8f137258ec67f8b10a138d2933cb9d30c18cf2809748ef91e40815760f782d22	ভগবান-ভক্ত টমে ভগৱানৰ ওপৰত সকলো সঁপি দি শুই থাকিল।		Assamese Novels
8f14546c4a2b1411b170b4abef3015044e921c35e8f4729f984b3bb48e71d01e	ৰৌ, বাহু, মিৰিকা, চিতল, মালি, ইলিচ, খৰীয়া আদি।		Assamese Wikipedia Articles
8f216996948ad2cc912b342863649da7e8f81b7b240e7c7952bc5a12c4038be1	পদুমৰ আৰু সূৰ্য্যৰ মাজত ল'ৰাকলীয়া ভালপোৱা গৈ যৌৱনসুলভ ভালপোৱাৰ উদ্ভৱ।		???? ??????
8f3824497d98c7d27222874f2bf68a131a98920f1c6a7726290eaf165fb66fac	তই সেইফালে গৈ পহু খেদি দেগৈ।		Assamese stories
8f3837fee778c21db96038202c17326404dd4abc51988b741cbacd48a4eab551	কিন্তু সেই কথা সি লুকাই ৰাখিছিল।		Assamese stories
8f5d0df7114e41a63955c66bf09f94f833f7c07b4c40bc744e92e2dca03be7cd	পশ্চিমৰ দেশত বা এছিয়াৰ বিভিন্ন ঠাইলৈ যাওঁতে অনুভৱ কৰিছিলোঁ		Sentences from Short Assamese stories
8f6dc7a64e912b38da7cb019b5178103547cc9c5b75ba981a2105f07cd903bb0	বায়েকক নিয়া দেখি ভনীয়েকে বামতে বহি হিয়া-মূৰ ভুকুৱাই কান্দিবলৈ ধৰিলে।		Assamese stories
8f7a996fa4dfef0d47ff3ecbac8d4366efc0bbd1fd2826b3d0c0174b2fabffb2	বগলীমামা, মই তােমাৰ ঠোঁটত যোৱাতকৈ ডিঙিত ধৰি যােৱাৰ কথাহে ভাবিছোঁ।		Sentences from Assamese stories
8f7f4a46861a7b9f21b0f8d42830af3ef85ff09edd9235f16780fc86b0e0b63f	"""শিয়ালে বাঘিনীক ক'লে- ""মই পহুৰ পটিৰ মুখৰ থাকোঁ।"""		Assamese stories
8f81d548b348efcc958b1c5143d6b5f7f4755d400dafdf79bc4cef857b4990d4	"""সি ৰজাৰ দুখ দেখি ওচৰ চাপি আহি ক'লে- ""স্বৰ্গদেউ, আপুনি একো চিন্তা নকৰিব।"""		Assamese stories
8f8aa97cb349b9cb5a1a7a50603b0db77b0acb97edc669c5b46c1e89376c380e	সাধাৰণতেই নাহে।		http://www.xahitya.org/2019/09/22/%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81%e0%a7%b0-%e0%a6%ae%e0%a6%be%e0%a6%af%e0%a6%bc%e0%a6%aa%e0%a6%bf%e0%a6%af%e0%a6%bc%e0%a6%be-%e0%a6%a1%e0%a6%be%e0%a6%83-%e0%a6%95%e0%a7%81%e0%a6%ae/
