clip	duration[ms]
common_voice_as_22077045.mp3	6456
common_voice_as_41138707.mp3	4680
common_voice_as_41098864.mp3	3636
common_voice_as_25115195.mp3	5652
common_voice_as_41252644.mp3	7848
common_voice_as_22030699.mp3	8664
common_voice_as_41189642.mp3	8748
common_voice_as_41249064.mp3	7308
common_voice_as_24178158.mp3	4716
common_voice_as_41096660.mp3	8136
common_voice_as_32862339.mp3	8496
common_voice_as_41083498.mp3	5868
common_voice_as_28665815.mp3	4680
common_voice_as_22081136.mp3	4656
common_voice_as_41090075.mp3	6120
common_voice_as_41202342.mp3	8640
common_voice_as_41148958.mp3	5256
common_voice_as_41096646.mp3	6768
common_voice_as_32850543.mp3	5256
common_voice_as_24178235.mp3	5940
common_voice_as_41310993.mp3	4716
common_voice_as_32852708.mp3	5940
common_voice_as_25157258.mp3	4320
common_voice_as_41108817.mp3	7956
common_voice_as_32546462.mp3	3816
common_voice_as_32844666.mp3	8316
common_voice_as_32869264.mp3	5040
common_voice_as_41090347.mp3	5256
common_voice_as_32546216.mp3	3780
common_voice_as_22081027.mp3	6264
common_voice_as_41112837.mp3	5580
common_voice_as_32850090.mp3	4860
common_voice_as_41094911.mp3	8820
common_voice_as_32862397.mp3	4500
common_voice_as_24178171.mp3	5220
common_voice_as_24178192.mp3	4860
common_voice_as_24198291.mp3	5796
common_voice_as_33313039.mp3	6336
common_voice_as_41106144.mp3	6516
common_voice_as_22077037.mp3	5736
common_voice_as_41164382.mp3	5940
common_voice_as_41277627.mp3	4680
common_voice_as_32546320.mp3	7560
common_voice_as_22030349.mp3	6264
common_voice_as_32546299.mp3	2700
common_voice_as_32850544.mp3	8028
common_voice_as_22077291.mp3	4584
common_voice_as_24197921.mp3	5760
common_voice_as_41138670.mp3	9468
common_voice_as_22079160.mp3	3576
common_voice_as_41098860.mp3	5040
common_voice_as_41098884.mp3	9000
common_voice_as_41325342.mp3	4608
common_voice_as_32862137.mp3	4896
common_voice_as_41249164.mp3	8496
common_voice_as_25101229.mp3	6300
common_voice_as_32862143.mp3	5148
common_voice_as_32852839.mp3	7956
common_voice_as_24178148.mp3	4608
common_voice_as_41096131.mp3	8388
common_voice_as_41202499.mp3	3636
common_voice_as_41108819.mp3	5328
common_voice_as_22152640.mp3	2904
common_voice_as_32852748.mp3	5436
common_voice_as_32840995.mp3	4680
common_voice_as_41273086.mp3	4680
common_voice_as_32844506.mp3	6696
common_voice_as_22016002.mp3	5304
common_voice_as_41116005.mp3	5796
common_voice_as_32843157.mp3	4176
common_voice_as_32843586.mp3	7740
common_voice_as_24198285.mp3	4824
common_voice_as_32850530.mp3	5508
common_voice_as_32850081.mp3	5256
common_voice_as_22079433.mp3	5424
common_voice_as_32866341.mp3	5436
common_voice_as_41252911.mp3	4860
common_voice_as_24196474.mp3	3960
common_voice_as_24200033.mp3	4464
common_voice_as_41109389.mp3	6876
common_voice_as_41083944.mp3	5328
common_voice_as_41102694.mp3	5616
common_voice_as_25078489.mp3	6228
common_voice_as_41123927.mp3	3888
common_voice_as_41078746.mp3	5796
common_voice_as_32843954.mp3	6840
common_voice_as_41175041.mp3	7848
common_voice_as_41078731.mp3	7308
common_voice_as_22152524.mp3	6864
common_voice_as_41143463.mp3	3816
common_voice_as_41096650.mp3	9180
common_voice_as_32844398.mp3	5760
common_voice_as_32850265.mp3	4716
common_voice_as_22079293.mp3	4536
common_voice_as_24200432.mp3	6768
common_voice_as_32844618.mp3	4788
common_voice_as_24178206.mp3	6048
common_voice_as_25114507.mp3	3456
common_voice_as_42646291.mp3	9936
common_voice_as_41090362.mp3	9828
common_voice_as_41144152.mp3	4140
common_voice_as_22076838.mp3	4296
common_voice_as_41248745.mp3	5436
common_voice_as_32850568.mp3	4500
common_voice_as_32862184.mp3	7020
common_voice_as_23598595.mp3	5016
common_voice_as_22030183.mp3	5856
common_voice_as_41310988.mp3	4068
common_voice_as_22634723.mp3	5302
common_voice_as_32862298.mp3	5796
common_voice_as_41092798.mp3	8568
common_voice_as_41108631.mp3	6840
common_voice_as_32862138.mp3	7668
common_voice_as_32844061.mp3	7560
common_voice_as_32852860.mp3	10080
common_voice_as_41078189.mp3	7308
common_voice_as_41310804.mp3	7236
common_voice_as_41144173.mp3	8028
common_voice_as_41098895.mp3	3096
common_voice_as_22084105.mp3	5136
common_voice_as_22155987.mp3	4944
common_voice_as_41083970.mp3	7056
common_voice_as_41098870.mp3	7488
common_voice_as_41096659.mp3	6120
common_voice_as_41132354.mp3	6156
common_voice_as_41302488.mp3	9108
common_voice_as_41100036.mp3	4788
common_voice_as_32852933.mp3	4536
common_voice_as_24200205.mp3	4212
common_voice_as_41325343.mp3	3996
common_voice_as_32869399.mp3	4680
common_voice_as_24200030.mp3	2736
common_voice_as_41302481.mp3	9360
common_voice_as_32862207.mp3	6840
common_voice_as_41096189.mp3	3816
common_voice_as_41096680.mp3	3780
common_voice_as_41090335.mp3	3528
common_voice_as_41325285.mp3	5256
common_voice_as_32852787.mp3	7416
common_voice_as_41090381.mp3	5040
common_voice_as_41248782.mp3	3528
common_voice_as_41098867.mp3	8028
common_voice_as_24178198.mp3	2808
common_voice_as_41096667.mp3	3780
common_voice_as_22030660.mp3	3984
common_voice_as_24178194.mp3	3960
common_voice_as_41076557.mp3	7308
common_voice_as_41106048.mp3	6768
common_voice_as_41099722.mp3	5328
common_voice_as_32546119.mp3	7236
common_voice_as_41090078.mp3	8388
common_voice_as_22245254.mp3	5544
common_voice_as_32862340.mp3	7668
common_voice_as_25101261.mp3	5940
common_voice_as_41148336.mp3	4716
common_voice_as_32862128.mp3	4140
common_voice_as_41112854.mp3	7740
common_voice_as_26560633.mp3	7236
common_voice_as_32850545.mp3	7308
common_voice_as_41097674.mp3	3708
common_voice_as_32862139.mp3	3996
common_voice_as_41200247.mp3	6768
common_voice_as_41094721.mp3	6840
common_voice_as_20870775.mp3	7296
common_voice_as_32850436.mp3	7776
common_voice_as_41100752.mp3	6516
common_voice_as_41083907.mp3	5328
common_voice_as_32844711.mp3	3996
common_voice_as_41106301.mp3	5868
common_voice_as_22030649.mp3	6624
common_voice_as_41096143.mp3	6696
common_voice_as_41366526.mp3	5976
common_voice_as_23362112.mp3	7320
common_voice_as_41097847.mp3	5580
common_voice_as_41102629.mp3	3708
common_voice_as_32850465.mp3	6480
common_voice_as_41154773.mp3	4428
common_voice_as_41200278.mp3	5616
common_voice_as_41132277.mp3	4716
common_voice_as_41152121.mp3	3060
common_voice_as_22083657.mp3	3696
common_voice_as_41165647.mp3	4860
common_voice_as_41090379.mp3	5436
common_voice_as_32862101.mp3	4536
common_voice_as_32850445.mp3	5868
common_voice_as_32849982.mp3	3960
common_voice_as_22155280.mp3	4536
common_voice_as_20878099.mp3	5304
common_voice_as_32850047.mp3	5616
common_voice_as_41103108.mp3	5580
common_voice_as_32844509.mp3	6696
common_voice_as_22245272.mp3	4704
common_voice_as_41106326.mp3	6156
common_voice_as_24196480.mp3	4716
common_voice_as_41303136.mp3	4896
common_voice_as_32843922.mp3	6948
common_voice_as_41103109.mp3	5688
common_voice_as_41189111.mp3	5256
common_voice_as_41132352.mp3	5256
common_voice_as_41343403.mp3	7416
common_voice_as_41106276.mp3	3600
common_voice_as_41080150.mp3	6480
common_voice_as_22187008.mp3	4104
common_voice_as_41277622.mp3	2448
common_voice_as_41273096.mp3	7740
common_voice_as_41138662.mp3	5040
common_voice_as_41100740.mp3	3456
common_voice_as_41366321.mp3	8136
common_voice_as_32850067.mp3	5328
common_voice_as_41100708.mp3	2988
common_voice_as_41099937.mp3	4140
common_voice_as_41140975.mp3	7128
common_voice_as_41343452.mp3	7776
common_voice_as_41096835.mp3	7416
common_voice_as_24200328.mp3	2988
common_voice_as_41096849.mp3	3888
common_voice_as_41112952.mp3	4788
common_voice_as_41283644.mp3	9360
common_voice_as_32850261.mp3	7740
common_voice_as_41274279.mp3	4536
common_voice_as_41168014.mp3	5076
common_voice_as_32841049.mp3	6948
common_voice_as_41366689.mp3	7380
common_voice_as_41260746.mp3	4896
common_voice_as_32852929.mp3	6588
common_voice_as_42646387.mp3	3060
common_voice_as_41110404.mp3	4896
common_voice_as_41109840.mp3	7920
common_voice_as_24178081.mp3	6516
common_voice_as_32843639.mp3	5436
common_voice_as_25095837.mp3	6408
common_voice_as_32850032.mp3	6336
common_voice_as_41083668.mp3	3240
common_voice_as_24195237.mp3	6876
common_voice_as_41083500.mp3	8136
common_voice_as_32869425.mp3	5868
common_voice_as_41148026.mp3	7128
common_voice_as_41144127.mp3	2988
common_voice_as_41100705.mp3	3528
common_voice_as_32862285.mp3	3636
common_voice_as_25078534.mp3	5256
common_voice_as_32862157.mp3	7308
common_voice_as_41273405.mp3	2160
common_voice_as_25109725.mp3	6408
common_voice_as_41099390.mp3	8280
common_voice_as_24200421.mp3	4248
common_voice_as_41149006.mp3	8136
common_voice_as_22157948.mp3	4176
common_voice_as_41342397.mp3	7956
common_voice_as_41098940.mp3	4248
common_voice_as_32850509.mp3	3528
common_voice_as_42646371.mp3	8496
common_voice_as_41248907.mp3	3888
common_voice_as_41110367.mp3	4536
common_voice_as_42484870.mp3	2700
common_voice_as_22080314.mp3	6024
common_voice_as_41100010.mp3	8820
common_voice_as_41077334.mp3	3636
common_voice_as_32852611.mp3	7740
common_voice_as_41100663.mp3	7020
common_voice_as_32843840.mp3	5436
common_voice_as_41114133.mp3	6588
common_voice_as_22635020.mp3	7392
common_voice_as_22155195.mp3	3024
common_voice_as_41152436.mp3	5148
common_voice_as_22084005.mp3	7104
common_voice_as_32546438.mp3	4896
common_voice_as_32862275.mp3	6516
common_voice_as_32850502.mp3	5976
common_voice_as_41202484.mp3	5148
common_voice_as_32850456.mp3	7956
common_voice_as_32850089.mp3	6876
common_voice_as_41083617.mp3	6048
common_voice_as_41080129.mp3	7308
common_voice_as_41110426.mp3	7236
common_voice_as_32852764.mp3	7020
common_voice_as_22152602.mp3	6456
common_voice_as_32844798.mp3	7956
common_voice_as_41175408.mp3	6516
common_voice_as_32850400.mp3	4716
common_voice_as_41078995.mp3	9360
common_voice_as_41302764.mp3	6768
common_voice_as_22152247.mp3	6264
common_voice_as_23598597.mp3	5544
common_voice_as_41083613.mp3	4788
common_voice_as_41165047.mp3	7056
common_voice_as_41106325.mp3	3636
common_voice_as_41202415.mp3	3096
common_voice_as_41165591.mp3	11340
common_voice_as_41076534.mp3	4320
common_voice_as_32862329.mp3	5076
common_voice_as_41343460.mp3	5328
common_voice_as_41277598.mp3	6948
common_voice_as_41097940.mp3	6948
common_voice_as_24178225.mp3	7920
common_voice_as_41109545.mp3	5616
common_voice_as_41098861.mp3	5580
common_voice_as_32546522.mp3	4140
common_voice_as_32546271.mp3	6300
common_voice_as_41092790.mp3	4536
common_voice_as_32862380.mp3	3528
common_voice_as_24201125.mp3	4752
common_voice_as_32852837.mp3	5580
common_voice_as_41096678.mp3	7416
common_voice_as_32840896.mp3	6696
common_voice_as_24199954.mp3	3348
common_voice_as_41098857.mp3	5508
common_voice_as_24007857.mp3	5976
common_voice_as_32849989.mp3	4788
common_voice_as_41274230.mp3	7956
common_voice_as_41094383.mp3	4860
common_voice_as_41078944.mp3	11268
common_voice_as_22152406.mp3	6216
common_voice_as_41202423.mp3	1476
common_voice_as_41094908.mp3	4680
common_voice_as_41106260.mp3	6876
common_voice_as_41112949.mp3	4176
common_voice_as_25101265.mp3	4608
common_voice_as_41096834.mp3	6840
common_voice_as_22079168.mp3	4896
common_voice_as_32844305.mp3	9936
common_voice_as_41143424.mp3	6660
common_voice_as_22412905.mp3	4176
common_voice_as_22079459.mp3	6216
common_voice_as_41274280.mp3	4428
common_voice_as_41076549.mp3	4932
common_voice_as_41141287.mp3	3096
common_voice_as_32843693.mp3	7596
common_voice_as_41093255.mp3	4860
common_voice_as_41310579.mp3	5688
common_voice_as_32862181.mp3	4068
common_voice_as_41102732.mp3	3240
common_voice_as_32862159.mp3	5760
common_voice_as_32862123.mp3	5760
common_voice_as_22030178.mp3	3864
common_voice_as_41154811.mp3	5976
common_voice_as_41084119.mp3	5796
common_voice_as_41303169.mp3	7308
common_voice_as_41099638.mp3	9288
common_voice_as_41343043.mp3	4428
common_voice_as_41144122.mp3	4608
common_voice_as_22016209.mp3	3696
common_voice_as_32844460.mp3	3348
common_voice_as_41093250.mp3	3888
common_voice_as_32862230.mp3	6408
common_voice_as_24914453.mp3	5256
common_voice_as_22084295.mp3	6216
common_voice_as_25815161.mp3	6768
common_voice_as_41083648.mp3	3600
common_voice_as_41112893.mp3	8568
common_voice_as_24178212.mp3	4860
common_voice_as_41147194.mp3	3456
common_voice_as_41325139.mp3	2700
common_voice_as_41099640.mp3	6876
common_voice_as_31718669.mp3	4140
common_voice_as_41154779.mp3	8136
common_voice_as_41082392.mp3	9576
common_voice_as_41165319.mp3	3240
common_voice_as_41090306.mp3	6768
common_voice_as_41277613.mp3	4500
common_voice_as_41202367.mp3	3780
common_voice_as_32546230.mp3	5868
common_voice_as_24199124.mp3	7920
common_voice_as_32546365.mp3	3420
common_voice_as_41106321.mp3	5256
common_voice_as_32844245.mp3	4968
common_voice_as_22080133.mp3	5616
common_voice_as_32546201.mp3	3096
common_voice_as_41138737.mp3	5436
common_voice_as_41078973.mp3	5580
common_voice_as_32850149.mp3	9828
common_voice_as_41249293.mp3	7488
common_voice_as_22634793.mp3	4440
common_voice_as_41112959.mp3	5076
common_voice_as_32850306.mp3	8568
common_voice_as_32850052.mp3	7776
common_voice_as_32844829.mp3	5580
common_voice_as_41080137.mp3	7488
common_voice_as_41100731.mp3	3276
common_voice_as_32862364.mp3	4536
common_voice_as_41274281.mp3	7200
common_voice_as_32546512.mp3	3816
common_voice_as_41094724.mp3	5436
common_voice_as_41103161.mp3	6120
common_voice_as_32850458.mp3	4320
common_voice_as_22030653.mp3	7104
common_voice_as_32850078.mp3	8136
common_voice_as_23362109.mp3	4584
common_voice_as_32840984.mp3	6660
common_voice_as_22412925.mp3	6504
common_voice_as_24200683.mp3	3780
common_voice_as_41319929.mp3	5760
common_voice_as_27386876.mp3	6192
common_voice_as_25114510.mp3	3816
common_voice_as_23362115.mp3	5808
common_voice_as_32849976.mp3	6660
common_voice_as_41112638.mp3	3528
common_voice_as_41260797.mp3	4536
common_voice_as_41082396.mp3	4140
common_voice_as_25078488.mp3	2916
common_voice_as_41200293.mp3	6516
common_voice_as_32850061.mp3	7416
common_voice_as_31690363.mp3	3888
common_voice_as_41084106.mp3	4716
common_voice_as_41342636.mp3	4320
common_voice_as_41109006.mp3	6588
common_voice_as_41116092.mp3	6120
common_voice_as_22084294.mp3	4464
common_voice_as_41093245.mp3	6948
common_voice_as_32850380.mp3	6408
common_voice_as_24178234.mp3	6048
common_voice_as_41277620.mp3	2160
common_voice_as_41175375.mp3	7740
common_voice_as_41310791.mp3	6156
common_voice_as_32852650.mp3	10260
common_voice_as_41080122.mp3	8388
common_voice_as_41083954.mp3	7740
common_voice_as_41108922.mp3	5256
common_voice_as_41096140.mp3	4968
common_voice_as_32849995.mp3	4680
common_voice_as_32546485.mp3	4608
common_voice_as_41202354.mp3	3096
common_voice_as_41096657.mp3	8460
common_voice_as_41303222.mp3	6120
common_voice_as_32844203.mp3	4536
common_voice_as_24196946.mp3	5796
common_voice_as_32862160.mp3	4788
common_voice_as_41077584.mp3	6264
common_voice_as_24178205.mp3	6300
common_voice_as_41325416.mp3	4536
common_voice_as_32850428.mp3	5256
common_voice_as_41100672.mp3	7488
common_voice_as_41274236.mp3	8460
common_voice_as_22634699.mp3	4257
common_voice_as_22191570.mp3	4344
common_voice_as_41366302.mp3	3060
common_voice_as_32862377.mp3	4608
common_voice_as_25078528.mp3	4320
common_voice_as_41112871.mp3	6120
common_voice_as_41100692.mp3	4248
common_voice_as_22713113.mp3	6864
common_voice_as_22075210.mp3	3864
common_voice_as_25101282.mp3	4500
common_voice_as_41102675.mp3	7956
common_voice_as_41100654.mp3	6480
common_voice_as_32840967.mp3	5616
common_voice_as_22015895.mp3	4656
common_voice_as_22084006.mp3	6456
common_voice_as_32862240.mp3	5256
common_voice_as_41094379.mp3	7560
common_voice_as_32852816.mp3	10116
common_voice_as_32843144.mp3	5400
common_voice_as_41078888.mp3	3960
common_voice_as_41102731.mp3	3240
common_voice_as_42646370.mp3	4608
common_voice_as_41123384.mp3	4536
common_voice_as_28666010.mp3	9540
common_voice_as_24200968.mp3	3888
common_voice_as_22080062.mp3	6504
common_voice_as_32850514.mp3	4608
common_voice_as_32852906.mp3	8388
common_voice_as_41248883.mp3	6048
common_voice_as_32850030.mp3	8460
common_voice_as_41096830.mp3	8316
common_voice_as_41138756.mp3	4356
common_voice_as_41116058.mp3	5508
common_voice_as_21275738.mp3	1656
common_voice_as_32866340.mp3	7308
common_voice_as_41082405.mp3	2160
common_voice_as_41103074.mp3	9468
common_voice_as_41090309.mp3	6516
common_voice_as_32844308.mp3	3528
common_voice_as_41079001.mp3	9756
common_voice_as_41083496.mp3	4860
common_voice_as_32852930.mp3	9000
common_voice_as_22152245.mp3	6456
common_voice_as_41200290.mp3	6840
common_voice_as_32862265.mp3	6120
common_voice_as_24178141.mp3	3600
common_voice_as_22155276.mp3	4728
common_voice_as_22152322.mp3	5136
common_voice_as_22075513.mp3	4896
common_voice_as_41343265.mp3	6948
common_voice_as_41100038.mp3	7776
common_voice_as_22152525.mp3	4704
common_voice_as_41138713.mp3	6408
common_voice_as_41094318.mp3	9900
common_voice_as_22084298.mp3	3984
common_voice_as_22075517.mp3	4584
common_voice_as_41141079.mp3	5436
common_voice_as_41128928.mp3	5328
common_voice_as_41076945.mp3	6696
common_voice_as_22412904.mp3	8424
common_voice_as_32850007.mp3	6120
common_voice_as_41099669.mp3	5436
common_voice_as_42646366.mp3	3708
common_voice_as_41090293.mp3	6660
common_voice_as_32862322.mp3	4356
common_voice_as_32546232.mp3	4068
common_voice_as_41094900.mp3	7236
common_voice_as_41103117.mp3	10440
common_voice_as_41090304.mp3	6300
common_voice_as_41102695.mp3	2736
common_voice_as_41090300.mp3	5976
common_voice_as_41202353.mp3	6156
common_voice_as_22713178.mp3	5736
common_voice_as_41094468.mp3	8280
common_voice_as_32546205.mp3	5076
common_voice_as_20878108.mp3	7344
common_voice_as_32850051.mp3	7020
common_voice_as_41110402.mp3	5508
common_voice_as_41272817.mp3	6120
common_voice_as_41091722.mp3	8208
common_voice_as_22079437.mp3	7944
common_voice_as_33313043.mp3	7920
common_voice_as_32843841.mp3	3780
common_voice_as_41099398.mp3	4356
common_voice_as_32850236.mp3	5148
common_voice_as_32852523.mp3	9108
common_voice_as_41094329.mp3	9036
common_voice_as_41249272.mp3	4140
common_voice_as_32850480.mp3	7308
common_voice_as_25095793.mp3	10116
common_voice_as_41200280.mp3	5076
common_voice_as_32843640.mp3	4716
common_voice_as_28665816.mp3	3168
common_voice_as_41112833.mp3	6876
common_voice_as_41103143.mp3	9000
common_voice_as_32852668.mp3	5868
common_voice_as_24201136.mp3	6408
common_voice_as_32850506.mp3	3420
common_voice_as_32546432.mp3	2916
common_voice_as_41165320.mp3	5616
common_voice_as_28666017.mp3	3780
common_voice_as_32844089.mp3	3888
common_voice_as_41168507.mp3	3096
common_voice_as_22075297.mp3	4944
common_voice_as_41100753.mp3	6228
common_voice_as_41099668.mp3	7848
common_voice_as_27206518.mp3	8604
common_voice_as_41090307.mp3	2196
common_voice_as_24178122.mp3	4356
common_voice_as_41090332.mp3	3240
common_voice_as_32849968.mp3	7488
common_voice_as_41140886.mp3	6048
common_voice_as_41109650.mp3	4680
common_voice_as_32852931.mp3	8856
common_voice_as_41148341.mp3	5508
common_voice_as_41108820.mp3	5580
common_voice_as_41098859.mp3	7776
common_voice_as_22634860.mp3	3631
common_voice_as_22152244.mp3	5544
common_voice_as_32862064.mp3	4860
common_voice_as_32546238.mp3	5796
common_voice_as_26560674.mp3	4788
common_voice_as_32869311.mp3	6480
common_voice_as_41273204.mp3	6696
common_voice_as_41152123.mp3	4896
common_voice_as_32844090.mp3	5328
common_voice_as_41304180.mp3	8208
common_voice_as_25093384.mp3	8928
common_voice_as_22076579.mp3	5304
common_voice_as_32850376.mp3	5040
common_voice_as_41099609.mp3	8136
common_voice_as_32850521.mp3	5796
common_voice_as_32862242.mp3	7416
common_voice_as_41277593.mp3	3636
common_voice_as_25093406.mp3	3240
common_voice_as_28665818.mp3	5868
common_voice_as_32843339.mp3	4716
common_voice_as_22635064.mp3	5642
common_voice_as_22155650.mp3	5880
common_voice_as_22079945.mp3	4536
common_voice_as_41083662.mp3	3096
common_voice_as_32850535.mp3	3960
common_voice_as_22192919.mp3	4320
common_voice_as_41102676.mp3	4968
common_voice_as_22244948.mp3	3936
common_voice_as_24917576.mp3	4860
common_voice_as_41096648.mp3	5076
common_voice_as_32862153.mp3	4896
common_voice_as_41077471.mp3	3888
common_voice_as_41128931.mp3	9180
common_voice_as_41141176.mp3	6120
common_voice_as_41343286.mp3	6228
common_voice_as_41094897.mp3	5940
common_voice_as_41123876.mp3	3636
common_voice_as_41078890.mp3	5040
common_voice_as_41098935.mp3	5976
common_voice_as_41108622.mp3	7488
common_voice_as_24142709.mp3	6300
common_voice_as_22079784.mp3	3816
common_voice_as_32862378.mp3	5868
common_voice_as_22030939.mp3	5856
common_voice_as_41325196.mp3	6480
common_voice_as_41252648.mp3	4176
common_voice_as_32852894.mp3	6156
common_voice_as_41249275.mp3	4428
common_voice_as_22081254.mp3	6336
common_voice_as_41082406.mp3	2556
common_voice_as_41302966.mp3	6048
common_voice_as_41244743.mp3	4428
common_voice_as_32850542.mp3	4356
common_voice_as_41128924.mp3	5940
common_voice_as_41138767.mp3	4680
common_voice_as_32840880.mp3	5796
common_voice_as_41164537.mp3	4140
common_voice_as_41138735.mp3	3456
common_voice_as_41096851.mp3	7596
common_voice_as_41098880.mp3	8028
common_voice_as_41138736.mp3	5220
common_voice_as_41343461.mp3	3240
common_voice_as_32852916.mp3	6696
common_voice_as_22084302.mp3	5376
common_voice_as_24201129.mp3	3780
common_voice_as_22084546.mp3	4104
common_voice_as_41090402.mp3	5868
common_voice_as_41090342.mp3	3636
common_voice_as_41202345.mp3	7380
common_voice_as_32850533.mp3	5148
common_voice_as_41094896.mp3	8208
common_voice_as_41109835.mp3	5256
common_voice_as_32869150.mp3	8208
common_voice_as_22186077.mp3	5376
common_voice_as_41091627.mp3	8640
common_voice_as_32850522.mp3	6228
common_voice_as_41168533.mp3	7560
common_voice_as_41260710.mp3	5688
common_voice_as_22077152.mp3	5184
common_voice_as_41112951.mp3	4176
common_voice_as_24178083.mp3	5328
common_voice_as_41083625.mp3	4788
common_voice_as_33313040.mp3	6840
common_voice_as_41090383.mp3	4680
common_voice_as_32850160.mp3	7308
common_voice_as_32862132.mp3	5256
common_voice_as_32862295.mp3	3600
common_voice_as_41189639.mp3	7740
common_voice_as_41099573.mp3	4500
common_voice_as_22080144.mp3	5256
common_voice_as_41303135.mp3	6588
common_voice_as_41110386.mp3	5760
common_voice_as_41112652.mp3	4428
common_voice_as_41098883.mp3	6696
common_voice_as_32852613.mp3	7056
common_voice_as_41093247.mp3	8676
common_voice_as_41102628.mp3	3888
common_voice_as_41090350.mp3	5076
common_voice_as_41112892.mp3	5940
common_voice_as_25093383.mp3	9180
common_voice_as_22016343.mp3	5424
common_voice_as_24178092.mp3	5328
common_voice_as_24200204.mp3	3708
common_voice_as_25115209.mp3	8748
common_voice_as_22080067.mp3	5064
common_voice_as_32852796.mp3	7236
common_voice_as_26560635.mp3	8028
common_voice_as_32852835.mp3	8280
common_voice_as_32546231.mp3	6120
common_voice_as_32850549.mp3	4248
common_voice_as_41093249.mp3	6588
common_voice_as_41109013.mp3	6048
common_voice_as_24200966.mp3	5580
common_voice_as_22030651.mp3	8184
common_voice_as_28666020.mp3	5508
common_voice_as_41302774.mp3	4428
common_voice_as_27206514.mp3	4968
common_voice_as_41098933.mp3	5400
common_voice_as_32862305.mp3	3960
common_voice_as_41112906.mp3	6156
common_voice_as_41083906.mp3	7128
common_voice_as_41096026.mp3	7596
common_voice_as_41078203.mp3	5472
common_voice_as_41110320.mp3	7236
common_voice_as_41138716.mp3	3708
common_voice_as_32849988.mp3	6408
common_voice_as_32546236.mp3	5220
common_voice_as_41249668.mp3	4968
common_voice_as_41091689.mp3	3600
common_voice_as_41244410.mp3	6408
common_voice_as_32844867.mp3	4608
common_voice_as_32844073.mp3	5328
common_voice_as_41112639.mp3	3636
common_voice_as_41325193.mp3	4248
common_voice_as_27196856.mp3	6624
common_voice_as_32852815.mp3	7308
common_voice_as_41148959.mp3	4248
common_voice_as_41100035.mp3	5436
common_voice_as_22158800.mp3	5136
common_voice_as_41249177.mp3	9648
common_voice_as_26560671.mp3	5256
common_voice_as_32862307.mp3	5040
common_voice_as_24196051.mp3	2556
common_voice_as_37362164.mp3	7488
common_voice_as_22083771.mp3	6264
common_voice_as_41100687.mp3	6408
common_voice_as_32850547.mp3	3960
common_voice_as_41083619.mp3	6876
common_voice_as_41175101.mp3	7776
common_voice_as_32546199.mp3	4356
common_voice_as_32850412.mp3	8280
common_voice_as_41252950.mp3	6120
common_voice_as_41077333.mp3	5256
common_voice_as_41078977.mp3	5868
common_voice_as_41200298.mp3	5508
common_voice_as_22155913.mp3	5160
common_voice_as_32850536.mp3	3816
common_voice_as_41091944.mp3	9036
common_voice_as_32850567.mp3	4968
common_voice_as_32843261.mp3	9468
common_voice_as_22076939.mp3	4536
common_voice_as_41078996.mp3	4500
common_voice_as_41106323.mp3	5436
common_voice_as_32850378.mp3	4068
common_voice_as_41366913.mp3	6156
common_voice_as_41310741.mp3	8316
common_voice_as_41110441.mp3	7596
common_voice_as_41260852.mp3	4608
common_voice_as_41098932.mp3	4500
common_voice_as_41077029.mp3	7236
common_voice_as_41090100.mp3	4680
common_voice_as_41100667.mp3	5868
common_voice_as_41084102.mp3	3600
common_voice_as_32857836.mp3	6840
common_voice_as_32862375.mp3	5580
common_voice_as_41252738.mp3	5508
common_voice_as_25126345.mp3	7308
common_voice_as_21275749.mp3	1704
common_voice_as_41273382.mp3	3996
common_voice_as_41319933.mp3	4680
common_voice_as_42646330.mp3	5580
common_voice_as_22079748.mp3	6936
common_voice_as_41090369.mp3	5976
common_voice_as_33313042.mp3	7200
common_voice_as_32850182.mp3	7236
common_voice_as_32852535.mp3	5760
common_voice_as_41189614.mp3	6768
common_voice_as_41144121.mp3	4608
common_voice_as_41094465.mp3	5616
common_voice_as_41083638.mp3	2988
common_voice_as_32850212.mp3	7920
common_voice_as_32869424.mp3	8208
common_voice_as_41090374.mp3	4608
common_voice_as_41252654.mp3	7308
common_voice_as_41099999.mp3	8208
common_voice_as_41325228.mp3	3708
common_voice_as_32850454.mp3	6516
common_voice_as_41097982.mp3	3960
common_voice_as_41090303.mp3	6876
common_voice_as_22030517.mp3	3936
common_voice_as_41148027.mp3	3960
common_voice_as_25101262.mp3	5256
common_voice_as_41082367.mp3	8460
common_voice_as_41202369.mp3	7488
common_voice_as_41112907.mp3	7200
common_voice_as_22081247.mp3	5136
common_voice_as_41128943.mp3	6516
common_voice_as_41140814.mp3	6048
common_voice_as_41090386.mp3	8388
common_voice_as_41078962.mp3	3780
common_voice_as_22080136.mp3	4344
common_voice_as_32862288.mp3	4536
common_voice_as_41106277.mp3	6228
common_voice_as_41123321.mp3	7596
common_voice_as_41082395.mp3	6516
common_voice_as_41109838.mp3	8856
common_voice_as_41260795.mp3	5220
common_voice_as_41092828.mp3	8820
common_voice_as_24200691.mp3	4644
common_voice_as_32849998.mp3	5076
common_voice_as_41090315.mp3	6768
common_voice_as_41189613.mp3	4716
common_voice_as_41109601.mp3	6228
common_voice_as_22152408.mp3	5424
common_voice_as_42646294.mp3	4176
common_voice_as_41112627.mp3	5868
common_voice_as_32546395.mp3	7056
