sentence_id	sentence	locale	reason
632b8239c0ade2296452156153766672288e85461a63573f6c163616e4c37a8f	ইফালে জেঠেৰী বৈনাই, তেও খত এখন লৈহে টকা দিছে।	as	grammar-or-spelling
27064d38878f754c5424bd2b6301cd249bab2f92c739c8b3c5aa7e798606de7f	ভাৱিলে দুখ লাগে।	as	grammar-or-spelling
2a35b14e3d8e6285a3954de885fcf3029d8dacfe3834ca755cf8ac7bfe55e03b	সৰ্বশেহত কওঁ বোপাইহঁত, তহঁতক মই ভাইটিহঁত বুলি মাতিছোঁ, দে এইবাৰলৈ মোক বৰবৰুৱা হবলৈ এৰি।	as	grammar-or-spelling
5605392ca7e52fa17929a6cde0b98abfc47756928aed9a736d63ad43d7d97ef3	মাক নথকাত তেৱেই এতিয়া ঘৰখন চলাব লগাত পৰিল।	as	grammar-or-spelling
170aa54e9a133ae9e30790fe0e386d7aa72da418daadb67df65c7e79cbc30b44	কিন্তু কি দুৰ্কপাল, এইবাৰো তাইৰ ছোৱালী এজনীহে উপজিল।	as	grammar-or-spelling
1e64195cff9f3df5ec64c05f78c3deaadc9f8f3de8f61fac1e110ebc96b2ba5d	আমি যোৱাকালি পিকনিক খাব গৈছিলোঁ।	as	grammar-or-spelling
08bbbc119b67918c2a3a80d1ef46b2c9c4fdc642147a0332332e1b5615ae70d2	ৰজাই সৰব্‌জানক অহা দেখি আদৰ-সাদৰ কৰি ঘৰ ভিতৰলৈ লৈ গ'ল।	as	grammar-or-spelling
8c2c0a870111263438f3b204eb6993a8c2eaa56fa4a243429f73cfcb1eceb335	আৰু জাতিভেদ শিয়াই সৈতে খানি পেলাই একে জাতি হৈ দেশপ্রেম জগাই	as	grammar-or-spelling
2b4cae5b7ed052a381acdaa245ad16ccbad5df190dc278c1f2594b86b8b3ee71	ভিনীহেয়েকৰ কথা শুনি গুণেশ্বৰীয়ে তাৰ হাতখন ভাতত লগাই দিলত সি ভাত খাবলৈ বহিল।	as	grammar-or-spelling
9444ddff9ab4b4d27b55da7bb66b072a5cf18f0e7d50b0c8e17e969962c4d803	তাৰ কাৰণ প্ৰায়বোৰ বাগিছাতে বৰ কেৰাণী, ডাক্তৰ আদি বংগালী।	as	grammar-or-spelling
99049e37b0f4658accff737160bf44807f1c206706ff30a0b77cf340dc2cb4d1	তোমাৰ মনত সন্তোষ ও লগাব নোৱাৰে।	as	grammar-or-spelling
96bf38bd7e0104a13e76648f7a5ca25ebf1d4088664cbe862e0e814b44cda21c	আৰু সদায় পুৰণিকে সাৱট মাৰি ধৰি য’তে আছে ততে থকা হৈ পৰে	as	grammar-or-spelling
8d83a160a612f284561572c0c47acef8f93d8506557e06ca58b092644a2a1bb4	তেওঁ দুই পিঠিত লেখাৰ কাৰণে ছপা কৰিবলৈ অসুবিধা গতিকে শ্রীমান মুনীন্দ্রনাথ গগৈ বি-এ	as	grammar-or-spelling
997eb6fd168ce82b933bf6d5885afe01d5670cdbb751d838cd027eb016e7bc11	তুলাই কোনোমৰে নকয়।	as	grammar-or-spelling
34689e276afedfe12416ebc2f6096cfb6bb824b867044d749cc072797ed2aa9d	"বাঁৰী-কোঁৱৰে উত্তৰ দিলে- "মই নোৱাৰো বুজিছনে?"	as	grammar-or-spelling
360d99e6b16d8ce27de2cdfafb297fc8fdc95ac9da1608e1ca04540e06a55536	এটাইকেউজনীয়ে এইদৰে কথা পাতিছে।	as	grammar-or-spelling
3725560f32589dbb9b7ebb1aecf8307be342c91d012b3be1f4a0118605e3e88e	ควรอ่านประโยคได้ง่าย	as	sc-different-language
632b8239c0ade2296452156153766672288e85461a63573f6c163616e4c37a8f	ইফালে জেঠেৰী বৈনাই, তেও খত এখন লৈহে টকা দিছে।	as	grammar-or-spelling
78c35f92c70851e9a498ed7e61669e139a23999d8a7921d984b2b227e005d953	যেই দেখি চ'থাদিনালৈ য'তে ত'তে বিয়া কৰাবই।	as	grammar-or-spelling
5ec6161d66598a3cafd62c0c767a14cdd6389abb5c4ee6bd940b2ecaa7372ebd	সকলোৱে ল'ৰালৰিকৈ গা-পা ধুই খাই-বই দহোটা বজাত কাছাৰি পালেগৈ।	as	grammar-or-spelling
443871367c4af8e18f261186d2424bec147462d3c20025bff6a1550c467222df	উঠিছে সকলােবিলাক দেশেই যে মাতৃ-ভাষাৰ উন্নতি-নাধন দ্বাৰাই তেনে হৈছে তাৰ ভুল নাই	as	grammar-or-spelling
8b887de9105e65090d084981f770a7f9d69b25d50634ac86089596bffb574b2c	এই নাটক পয্যালোচনাৰ দৰেই বুলি কলেও ভুল নহ'ব।	as	grammar-or-spelling
6e36deaa7b92dbea620169deedbe9a55bfb3bd3e31f0fd562e01309567ab8b3c	হঠাৎ মৰিয়া পৰি তেওঁৰ ভাৰ্য্যাই চকু মুদিলে, তাৰ অন্তৰ ভেদি হাহাকাৰ উঠিল।	as	grammar-or-spelling
94362e418e4fb0919d8b5f6e7e7ab18531150096e429e1f351f6bff420eb7b60	সেই দেখি ভাইটোলৈ বিয়া কৰাবৰ মন কৰি তোমাৰ ওচৰলৈ আহিছিলোঁও।	as	grammar-or-spelling
9a2f02343ec2b47abfe27cf08aaa17192552438bd8cf4ab3d69ea63aacd5128d	ৰাতিয়ে দিনে তোমাৰ ইচ্ছাৰ বিৰুদ্ধে সেই শিকলিৰ অসহনীয় ভাৰ সব লাগিব	as	grammar-or-spelling
37213b2a729c0793e390b6246fb8c72beb37afbed1c0f85176f4eee7f2343934	তাৰ ঘৰ তেজপুৰ নগৰৰ পৰা প্ৰায় ষোল মাইল আতৰত আহতগুৰি গাঁৱত।	as	grammar-or-spelling
3a2f39a3e8687a8e878bffbde6d00a91c9ade774fa6d56d3737f747b8994296c	నేను ఎలా ఉదహరించగలను?	as	sc-different-language
370cb549eb2f3f53929147efc97d145293119295fe1e614bade2450bd4467695	এতেকে এই কেইদিনতে তোমাৰ হতুৱাই বন কৰাই লওঁ তেহে মোলৈ মনত থাকি যদি।	as	grammar-or-spelling
5026182e97c80824f6c4ef67bd7e8cc3aab8a5a3f67e1a984de8193be843295e	ৰ্জুন আৰু শ্ৰীকৃষ্ণ লগ হৈ দেৱৰাজ ইন্দ্ৰৰ বাহিনীক বাৰুকৈয়ে বিপৰ্যস্ত কৰি তুলিছিল।	as	grammar-or-spelling
a738f79111887ea0a5eccd946f45eb4d744860d7e24d54623c6c772d4326a8db	বাৰ্দ্ধক্যে ইন্দ্ৰিয়ৰ সকলো শক্তি কাঢ়ি লোৱাত খাটিবৰ শক্তি আৰু নেথাকে।	as	grammar-or-spelling
7c15aa01d8d09fc6a82645b78cac8c8ea913d2ebff917609ddbdf1e7d3c1fe6e	এদিন ৰজাই হাতৰ মুঠিতে ফৰিঁ এটা সুমুৱাই, মুঠি মাৰি ধৰি সৰব্‌জানক বুলি সুধিলে।	as	grammar-or-spelling
33ebbd22fb58a856476071c566d4a38dc1dfa44d7b394eb1d077c90f47d33c17	ইয়াৰ পিছত খুলশালীয়েকেও ভাত খাবলৈ ভিতৰলৈ উঠি গ'ল।	as	grammar-or-spelling
a61a6d36940c08e29c3f5af46f774b0a9a9eb136a0d62f244ab6b9c89ad3a744	ফৰিঙে দেখিলে যে এইদৰে সি হাল-কোৰ বন-বাৰী পেলাই থৈ কিমা শুই থাকিব।	as	grammar-or-spelling
a3cad6e8ff7c6a4a32321ae56b6ca6fcc771540016605fa1d2ee55411b945553	অণুবিলাক পৰম্পৰ লগালগি হৈ পানীৰ কনিকা ৰূপে চকুৰে মনিব পৰা হয়।	as	grammar-or-spelling
b272a16acdf21724e65c400e73e67f0a9caedeb679fa5b20c14877171c4b31a3	তেওঁ তোমাক দুঃখ কষ্ট দিছিল নেকি?	as	grammar-or-spelling
39e46a15fd6079b9c710578b6717f7294bebe779458cb5b0fb7fb2daa94fd960	বহাগৰ বিহু আহিলেই তাই গোটেইটো চতৰ মাহতে দিনত ধমাধম্ বিহুৱান কাপোৰ বৈছিল।	as	grammar-or-spelling
b3ebd3043f348d55b3bfca2347398c088b72beb8c07008232fe38c2fb141a444	ফাৰ্চী, উৰ্দু, হিন্দী, তুৰ্কী, বাংলা আৰু অসমীয়া ভাষাত নামাজ বুলা হয়।	as	grammar-or-spelling
3bbb47b4501ae48322397a68022c8a8706d7ddd926eaef63618d0eced74182c9	চিকিৎসাভাষাত তাক 'এমব্লায়'পিয়া' বুলি কোৱা হয়।	as	grammar-or-spelling
3c8def0e4bdc38b1ce6e516594f93b9927a1a98ff13fa40bb90b9bc599ed399c	নিৰ্মিত হয় এটা ছহিদস্তম্ভও।	as	grammar-or-spelling
41802422d3db419ffb2da289bb4585fcd68c424595871b2c47e06107e3d2357b	তেতিয়াই তাই চিলনীজনীক পূৰ্ণহতীয়াকৈ বাঢ়নীৰে কোন মাৰি, মাৰি পেলাই গোবৰৰ তলত পুতি থ'লে।	as	grammar-or-spelling
a767acf92086b72be99fda5e853e75faac60a355b0f318da6dec524013590305	সেইসকলহে একৈ ঠাইতে মিলি ভাওনা পাতিব পাৰে, আনে নােৱাৰে	as	grammar-or-spelling
a98e9a463edc07e3ed54d22ffa321db3fa301b8b2470a5c8ce301891e67b995c	কিন্তু আই মই যে ভাল বস্তু ভাল পাও।	as	grammar-or-spelling
a98e9a463edc07e3ed54d22ffa321db3fa301b8b2470a5c8ce301891e67b995c	কিন্তু আই মই যে ভাল বস্তু ভাল পাও।	as	grammar-or-spelling
473b9dc6ce5a526fc91c3b6045fda2491bead14ab154b1c3c2a5f31312aa646b	সকলোৱে যাঠি জোং লৈ তাক বেঢ়ি ৰ'ল।	as	grammar-or-spelling
ac26795959f7921fe408aadf44c50e500178eb7f2b6804f99fcc3ae716fa3a82	আজিয়েই তেন্তে খাই বৈ ওলা-ওক।	as	grammar-or-spelling
441e342115db54c2b718588a28835fb6ecad9e5387c98f240d2c107807fa8bbe	এনেতে সিফালৰ পৰা মগনিয়াৰ বুঢ়ী এজনী আহি তাইৰ ওচৰতে বহিলহি।	as	grammar-or-spelling
a763912c33111c434ee40b62adf589598ef413aa14e583ddf5d6ee5ca470c81f	আমি আজি ডাঞ্চ ক্লাব জইন কৰিলোঁ।	as	grammar-or-spelling
4a8fbade1ec512c57c31d32c90bb2feac53cdd60c827d14161f1dca7ec25bd4a	ৰাজকন্যাই এটা ঢোঁৰাকাউৰী পিহিছিল।	as	grammar-or-spelling
4d80a8b3fc9b42af2cf64a43194edc72c22eac57326a6f35dccf619efde55d86	আৰু বিশ্বাসঘাতকতাঅ মহাপাপৰ ফল তোক ঈশ্বৰে দিব।	as	grammar-or-spelling
4441ee6db28d0beeb7d7f7d567191e062c64030330d061b50c8459bfded6c90e	তোমালোকৰ ভৱিষ্যতেৰ কথা ভাবিহে চিন্তা লাগিছে।	as	grammar-or-spelling
2486cb77c8e66e212b44bae06398fc9dc5669d63ac2d4d190b976c77c53d0b4b	“বাপা সংসাৰত উন্নতি লাভ কৰিবৰ পৰিশ্ৰমেই একমাত্ৰ উপায়।”	as	grammar-or-spelling
ac87b5dffa46bf412775d56bfd83b4a6a733382cc8a8f32205ababf2e660a062	এই কায্যত বহুতো লোক আঘাট প্ৰাপ্ত হোৱা দেখা যায়।	as	grammar-or-spelling
8f8cfc4ff4776aebe8955307e53b6faaf5faef2a121be6178ee2dbbae4a5ca3d	কি পৰামৰ্শ লবলৈনো তেওঁৰ ওচৰলৈ আহিছে তাকে জানিবৰ মনেৰে সুধিলে	as	grammar-or-spelling
899a8a05e8d04e0fe428a7b0c8bf1da77e6c88f8710335a47e95c7e2a65fee2e	মই শুদা হাতে আপোনাৰ পৰা উপদেশ লবলৈ অহা নাই।	as	grammar-or-spelling
a8e8644f8693daf4c28a861991eb97e5a0bb6f79003baf2604e80131a70da0d2	সেই সময়তে বাপেক মৰে জাৰু দয়াৰ নাজল-নাথল অৱস্থা হয়।	as	grammar-or-spelling
676d6237adf096577a9fccbf83c0e21de306163eae70a7a01589d2150ab8e113	কৰিলে আৰু সুতে মূলে তিনি হাজাৰৰ ওপৰ টকা ডিক্ৰী পালে।	as	grammar-or-spelling
afdd5179df716ce292906590085a9ef0b4fc2d8e5df606ec33f6b9e0e186873a	গাড়ীখন ইয়ালে' লৈ আন, বৰষুণ দি আছে।	as	grammar-or-spelling
3848ba3006888d805703197f03ff87968f0d6b7fb4a27ebd3ee8efce8b2d7689	সূৰ্য্য ছত্ৰবৃত্তি পাচ কৰাৰ পাচত তেজপুৰলৈ আহে।	as	grammar-or-spelling
47b832d79ea906378a055fad8dc3e72020413f2bb652cb4c3cff5cff2555098f	তাতে বেৰৰ জলঙাইদি তাৰ নাকতো সুমাই তোমালোক কথা-বাৰ্তা শুনি আছিল।	as	grammar-or-spelling
9cbe05d8d2ba0704ec2c5456cdf43de1e113c1c83f8f86e651ff7b9f9d0c0cb1	আৰু যিমান পাৰিলে তেজীমলাক অকলৈ পাই দেখ দিবলৈ ধৰিলে।	as	grammar-or-spelling
3e0ab0c432c57e8b626a04e3bd14e885cd28670a0ed375f163998be9df29a7fd	বাকী ৰল কেৰেকেৰীয়া কাঠ।	as	grammar-or-spelling
be3b5a9d831f7f49d44dea2bec4effa5116544b8ea7a1e1465ba432048fab019	তৎক্ষনাৎ ঢুলীয়া কালীয়াবিলাক এফলীয়া হ'ল।	as	grammar-or-spelling
acaaa63fbfe43a8c74cc48c9f39de8e774cd3651e22bfe7cbb95932829bbb853	আপুনি কয় যদি ময়ে মণিৰ মতামতটা বুজি আহিব পাৰোঁ।	as	grammar-or-spelling
6e36deaa7b92dbea620169deedbe9a55bfb3bd3e31f0fd562e01309567ab8b3c	হঠাৎ মৰিয়া পৰি তেওঁৰ ভাৰ্য্যাই চকু মুদিলে, তাৰ অন্তৰ ভেদি হাহাকাৰ উঠিল।	as	grammar-or-spelling
a2e3fa9a1684e6445e3e5a4f8b75ee8ba4009bff55124d9833c9595bd0f91624	যেয়ে দেখে সেয়ে বাগিচাৰ গৰাকী জনৰ শত মুখেৰে প্ৰশংসা কাৰ।	as	grammar-or-spelling
8882c52ba60fa3889bdc1ae1a6886c7e18f2a0023d1c483599b654867199e533	একে বস্তুয়েই খাই।	as	grammar-or-spelling
a94fd1a88b4818898bc5dfb31664c6a8cd995809d55cf7fff995891e6493c5bd	মানুহে যেনেকৈ সৰুৰ পৰা ডাঙ্গৰ হয়, গছও সেইদৰে সৰুৰ পৰাহে ডাঙ্গৰ হব পাৰে।	as	grammar-or-spelling
476b4f38eaeea5517aa9a50e6b1d92cc955e5088d5cadf725c753644f043b425	কেইবিধমান সুলভ পাচলি হ'ল কচু, বেঙেনা, ভাতকেৰেলা, কোমোৰা, লাও, ৰঙালাও, কলডিল ইত্যদি।	as	grammar-or-spelling
3c579cc4df73cd3b90f42db3ddfe3e9cff73c2d008c5bc3ff17dd34f975a5bad	ঔ টেঙাৰ বিজল আৰু কুঁহিপাতেৰে মানুহে মূৰ ধোৱে।	as	grammar-or-spelling
9b15e40d560be0b3087010a5513d2b4a3a462100741c42ec3291e2c333519e59	ইয়াকে মাহীয়েকে ভাবি, সাউদে নাও মেলি যোৱাৰ দিনৰ পৰা তেজীমলাৰ দায়ৰ চেলু বিচাৱিবলৈ ধৰিলে।	as	grammar-or-spelling
4ff9003664b3872eddae69b137ba2316513ad43064f09a8932f106889dcdfd86	কুলুকি, জাল লৈ কাছ ধৰিবলৈ আহিল।	as	grammar-or-spelling
1a96caac08d6d413c508bccf4cdef4ced72334d4d184503b7a8fc59b76c99992	পৰীক্ষাৰ সময় এনেয়ে অ'লৈ-ত'লৈ গৈ সময় নষ্ট নকৰিব, বুজিছ !	as	grammar-or-spelling
339a838030b58b51950f94eaef1c399ccbd2e5f968aeb73a2148fa3626df1244	আপুনি এতিয়াই বেগা-বেগীকৈউ
 উভতি যাওঁকগৈ।	as	grammar-or-spelling
33d77f9d40cff2d771e44565925e41e90f9c5f548769e36d838fae88071d39c8	তোমালৈ ৰৈ ৰৈ মোৰ আমনি লাগি গৈছে।	as	grammar-or-spelling
38eb74bbf0b5ceb7bc3f7c2d1316316a5b84b6dc1696b7d1676343b61f4240de	সি জানো মোক গুৱাহাটীত থাকিবলৈ যাব?	as	grammar-or-spelling
38eb74bbf0b5ceb7bc3f7c2d1316316a5b84b6dc1696b7d1676343b61f4240de	সি জানো মোক গুৱাহাটীত থাকিবলৈ যাব?	as	grammar-or-spelling
51fd1ba0d68b10f74aeb95efb07b330cc7d9a20fca37ae0d9a1d77365fe79917	তাতে মই ভাত-আঞ্জা বাটিয়ে বাটিয় বান্ধি দিওঁ, তুমি নি নি খাই থাকা।	as	grammar-or-spelling
520684e16db95048fd2c529ca568218a0a592bf618b7164898e0e3d54b815e82	এদা বেপাৰীটোৰ কিন্তু মনৰ পৰা বেজাৰ নগ'ল য জালুক বেপাৰী তাৰ কান্ধত উঠিল।	as	grammar-or-spelling
47a39dd167e9a51554902e0b0058b089a007f9ba2c6ec0442b47efda05a5113b	পলেৰে সাধাৰণতে ডাঙৰ মাছ চাব মাৰি মাছ ধৰা হয়।	as	grammar-or-spelling
47a39dd167e9a51554902e0b0058b089a007f9ba2c6ec0442b47efda05a5113b	পলেৰে সাধাৰণতে ডাঙৰ মাছ চাব মাৰি মাছ ধৰা হয়।	as	different-language
55d3a7a78af8f01bcdfde9cc179280343c2733adada03bf844e54f1b3ae142bf	তেওঁৰ নিজা এনিমেশ্যন ষ্টুডিঅ' এখন আছে।	as	grammar-or-spelling
8f0a0ef6f746f2d6476eec9b30c94f28e45c40eaacf2da34da8e01864a3afd9e	কিন্তু যুদ্ধ শেষ হলতেই তেওঁ ‘মোক ৰাজপদ নেলাগে।	as	grammar-or-spelling
52b80dc430ada544002d4b8929c42d95e6bc0bea46ad6f371530b515195a7987	শোৱাপাটীৰ ওচৰতে এটা বটাত টেমি, কটাৰী আৰো তামোল-পাণ।	as	grammar-or-spelling
c677575eb1f73ea48b3ae83047d2db82853e03b84f20446cfd0c87d3d252ea8c	কেতবিলাক উদ্ভিদ পাণীত ভাহি থাকে।	as	grammar-or-spelling
896a50431aba624f34e4d4059c514183bd5681290d494c516e40812c13fd1249	ভেতিয়ালৈকে কোনেও ঘৰত আনি থোৱা নাই।	as	grammar-or-spelling
b6a7f9b93679285a8964f3cdbda3817cbc9279d539e9baf4cbe43cbdcc18a58c	তহঁতে মোক যদি চপাই ল'লিহেতেঁন তেন্তে এটায়ে সুখে থাকিলোঁহেঁতেন।	as	grammar-or-spelling
41ddcfe849b9e610800d593024b8bd4a9ae4677f7d96c09f9aa7472137300d1e	অকস্মাৎ এজন মানুহৰ পবা বাতৰি পালে যে, টম লেগ্ৰীৰ বাগিচাত আছে।	as	grammar-or-spelling
bf4570dfa68bb37b6959c9e53bbbdb29de893a74269b603fbc4b5a5f4c8436bb	সেই পানীয়ে পথাৰত থকা ধান বোৰ কৰবালৈ উটাই নিছে।	as	grammar-or-spelling
530e9a838e066aba0e74bbcc8ae87bb852be496cac0198f3349bc00e31897143	হৰি হৰি বিধি! এজনী ছোৱালীৰ নিমিত্তে তুমি কত দুখ থৈছাঁ?	as	grammar-or-spelling
53d1f8d2c34c790c35953e8fe900be07312f3bbbcda417b6f2289869f3f4d99f	মুচলিম সন্ত হাজি আলিৰ সম্মানত নিৰ্মিত মাহিমৰ হাজি আলি দৰগা।	as	grammar-or-spelling
542579c71cd0714c64bdfdae741bb5e88db8b4ffcf56794ee9bc54443f77b773	মুম্বাই শব্দটোৰ প্ৰচলন হয় স্থানীয় অশিক্ষিত মাৰাঠীসকলৰ উচ্চাৰণবিকৃতিৰ পৰা।	as	grammar-or-spelling
54e063b9b0bbcb70930242bec037cefab706be968e7b7ba76e0f1eec243ec509	এটা কাম কৰিবলে' দিলে কৰিব নোৱাৰে।	as	grammar-or-spelling
55a32b493236e636db91ae7ee7667a0a80a73291687d04f09ad1ad370f26fdf0	বুঢ়ী আয়ো সততে আমাৰ ধেমালিৰ লগীৰয়ানী হ’ল।	as	grammar-or-spelling
8ba1be50413518eece78dd83319b4040c1b4427802f09b57227950c0b06ac587	মাষ্টৰ আপোনাৰ "ক্লোক"টো তুলি লওঁ।	as	grammar-or-spelling
3a27865e14cb6a8941a52531742c789d90a95ac9e2accfcf3c1564633506d4b2	বাঘওপোৱালি দুটা লাহে লাহে জনা-বুজা হৈ উঠিল।	as	grammar-or-spelling
39654bb76f87a08920bed5d0b8f7f8d42a7c882ada2090a3f548480589da863d	আমাৰ মন-আকাশত পতা চাং হঠাৎ হুৰুফ্ কৰে ভাগি পৰিল।	as	grammar-or-spelling
a9866deb90baec67a5348643309c190853a15075089458b52ed491c88583b656	যদিও মানুহক দেখোঁতে মেকুৰিৰ দৰে তিমান ভয় লগা নহয়	as	grammar-or-spelling
67517eb831c7ca11ebdfdce33514bde189586125651fd19c9c2c9e41a5ac799b	ইয়াত ভাগ লোৱা সৰু লৰাৰ বাবে এই খেল আটাইতকৈ বিপদজনক।	as	grammar-or-spelling
3b7241115b8bf0e724fbaec537834f42528cb094426871f390b05e7eea0d7979	এতিয়া আৰু ভাবিবলে' একো বাকী নাই।	as	grammar-or-spelling
cd72b8bc0f5a126e9a0f4e2bd63cd463783d2cd3fe2f41eb1e8eb09c0d68484a	তাৰডাল ভালদৰে নাচালে দেখা পোৱা নাযায়।	as	grammar-or-spelling
4daa466d8037b3306d6d1fbc5c854683fb87f61b1f4dee4a6e8fdb2fdbed513a	আধুনিক চাহিদা পূৰাবলৈ মানুহে অৰণ্য ধ্বংস কৰিবি লাগিছে।	as	grammar-or-spelling
06ad7c5284e340031571089483a2082c4437d42901c685386967be6c1651c89b	সাক্ষী বাদী লৈ চাব-ডেপুটিয়ে কথাটো সচা বুলি প্ৰমাণ পালে।	as	grammar-or-spelling
06ad7c5284e340031571089483a2082c4437d42901c685386967be6c1651c89b	সাক্ষী বাদী লৈ চাব-ডেপুটিয়ে কথাটো সচা বুলি প্ৰমাণ পালে।	as	grammar-or-spelling
07fa50e93a1b6dfebf8c3f4bde95628da1cc0b1fd2e6ee977dc63a5b1033a51f	বেজে মোৰৰ পুথি, বেজালি পুথি লৈ জাৰে, কিন্তু ৰোগী প্ৰায়েই মৰে।	as	grammar-or-spelling
0a49b48f6eb7421c0e27a0dfa1f26ad63f797f8ac025bdb552c2112a8145f2d5	বৃত্তিয়াল, যুগী, সুতকুলীয়া, লালুং, কছাৰী, আহােম আৰু ছুটিয়া।	as	grammar-or-spelling
0a82f691f12d5b1ba65a6e2362b617946237fc10ecf28a213fa0b2ac2ae3ba3a	"চিলনীৰ জীয়েকে ক'লে- "বাইহঁত, কোম একো নালাগে।"	as	grammar-or-spelling
0b08a0f7ca6ace8b17b95b6e105220c7da4a04366e1d3ab03cb489d1445d86bc	জোঁৱায়েকে শুলে, কিন্তু তাৰ টোপনি নাহিল।	as	grammar-or-spelling
0db07b9eb70381ae4cb447259eaec64d84fb2a403fe04cf7c6bc85689de5d881	পদুমৰ নিচিনা কুমলীয়া ছোৱালী এজনীৰ পক্ষে ইমানবোৰ বেঢ়ি ধৰা বিপদ সহা অসম্ভৱ।	as	grammar-or-spelling
0ed5f70723a5fcbeda4b1ccd980790178d9d9962c3ff3889e4d1e9e3d761c156	চুকৰ বোৱাৰী কত চেপেটা লাগি পৰি আছে, এওঁ তাতে ভুকুকিয়ালেগৈ।	as	grammar-or-spelling
104e8297f8e77800c18e30ab72c6a22c8ecc205013ff7cf46bdc9f4c6c6b4acc	টিন-এইজাৰ ছোৱালী বিলাকৰ কাৰণে অসহনীয় হৈ পৰে এনে দৃষ্টিবোৰ	as	grammar-or-spelling
116aaf501ecae36a8d1d6edc0e838a3d6edee37f28f6734a8935b4dea0174a46	পলাবলৈ বা আন কোনো উপায় চিন্তিবলৈ তেওঁৰ বুদ্ধি নেখেলালৈ।	as	grammar-or-spelling
116fefb06e2ff7b82fafd679ae1d16561bbad432fb695d8bccbad12c650ff931	জোঁৱায়েকে উস্‌ উস্‌ বুলিলত শাহুৱেকে চাই লৈ চাই জোঁৱায়েকক দেখি মাতি আনিলে।	as	grammar-or-spelling
1342c93aa751b289e10e8c351179a3f1ff3bf34fa77b43691d2a910cc6522b7b	মানুহে প্ৰাকৃতিক বুদ্ধিমত্তাৰে কৰিব পৰা কতবোৰ কাম।	as	grammar-or-spelling
13c7074dd93a16e7b5fcbd42adc5907b3f6f2be8cdc20ecc2ffe830c98001a0a	ক'ত যাব আপুনি?	as	grammar-or-spelling
141e242b037e7c2c7ea5fa32278008c8de626f417549fd74f450b0aec5909fd1	সি খঙৰ ভমকম বস্তুবোৰ থেকেচা-নেকেচা মৰি থৈছিল।	as	grammar-or-spelling
15676fa2d91092c03e65d057a9bc47a3f2c681da314b7b2473d45a707d6060c8	বৰ্তমান সেয়ে মাছৰ আমদানিৰ বাবে অসম অন্ধ্ৰপ্ৰদেশ, পশ্চিমবংগ আদি ৰাজ্যৰ উপৰত নিৰ্ভৰশীল।	as	grammar-or-spelling
195c78263cae89ec581b15ad87be3506a25f67e9b5977841e7f930a1e3af65ff	তাৰ সতে বহি কথা পাতো।	as	grammar-or-spelling
319e5617d0e8d9525d2460b37d52ca9a87cfdc515884975048824ae4de6651db	গাঁবব মেধারী ছাত্র-ছাত্রীসকলক চিকিৎসা বিজ্ঞান।	as	grammar-or-spelling
3b38770272c27af9c1bd87bdc85138bba7e5566f86d873d12e118d2c725b9042	ইয়াৰ ডেৰবছৰমানত পিছত তাৰ ঘৈণীয়েকে ছোৱালী এজনী পালে।	as	grammar-or-spelling
