sentence_id	sentence	sentence_domain	source	is_used	clips_count
4febbd41e1960baac9c651c8b39ef1925a7fddc33f945c11790d3c5b1d7b4b2c	তাৰডালৰ ঘৰৰ ভিতৰৰ মুৰটোত এটা সৰু টিঙৰ টেমা।		sentence-collector	1	0
4ff9003664b3872eddae69b137ba2316513ad43064f09a8932f106889dcdfd86	কুলুকি, জাল লৈ কাছ ধৰিবলৈ আহিল।		Assamese Novels	1	0
5018a981b9a5eea3601894e3079836d178dac84e9d2073887c9db904e38cdb98	ডোমে মোক শুকান মাছ ৰখীয়া কৰিলে!		Assamese stories	1	0
5026182e97c80824f6c4ef67bd7e8cc3aab8a5a3f67e1a984de8193be843295e	ৰ্জুন আৰু শ্ৰীকৃষ্ণ লগ হৈ দেৱৰাজ ইন্দ্ৰৰ বাহিনীক বাৰুকৈয়ে বিপৰ্যস্ত কৰি তুলিছিল।		sentence-collector	1	0
502843d83fbe6b8c8ed0aff2c2e555ea13fa0c81d7a5189e1735a05eff46f1cb	সেইদেখি দোছোৱাকৈ কাটি এছোৱা এছোৱাকৈ দুবাৰে মৰাশালিলৈ লৈ যাওঁ।		Assamese Novels	1	0
50355366dca27fe3433a6a8ebb549875daf1ef7e9d95326a3e93e19dbbf3248d	ঘৰৰ সকলোকে নানা বিধৰ জা-জলপান যতনাই দিয়াৰ উপৰি তাৰে আলহী অতিথিৰ আপ্যায়নো কৰে।		Assamese Wikipedia Articles	1	0
503638ea1d2296edb59c94bf6a7a6e98ac15014b6645744d57a9824d95beebf6	আৰু আই কাঢ়ি সেই কৰুণাময় পৰমেশ্বৰক কৃতজ্ঞতা জনালে।		sentence-collector	1	0
5059961fe874226ff8f1881f0de5829ba2311243ea9a181102311970972932d3	মুম্বাইৰ দেখাকদেখি দেশৰ অনেক চহৰেই ইংৰাজী নাম পৰিবৰ্তন কৰি স্থানীয় উচ্চাৰণ অনুযায়ী নামকৰণ কৰে।		Sentences from various sources.	1	0
50ae7653928a5e2934a4b3f5db4e39273a57b1e2fddcfb5e854f3d2718a1e828	পদুম আৰু সূৰ্য্য লাহে লাহে ডাঙৰ হৈ আহিল।		???? ??????	1	0
50cd07c3448ce80f3cb41c8894525fc800999a150504ced87c37610ca8b28aa9	এইদৰে চিলনীয়ে লাহে লাহে তাইক ডাঙৰ-দীঘল কৰিলে।		Assamese stories	1	0
50e39576c3435429a80a19929097b874b7418f8e57f92afce7c616dab3e3c71e	তেওঁৰ অৱস্থা কলা ঘুমটিত থকা মানুহৰ দৰে।		Assamese Novels	1	0
50f29ccb0068586017ceb52521f2b07ba219ce99241d8e08fad0d1ca6284cf5f	বাৰু একো কথা নাই।		Assamese stories	1	0
50fa001707ec8f3b66b98d849506d6e85678618799123df0b9ede5566407cca7	অসমীয়াত জলকীয়াক ‘ভোজন থেলা’ অৰ্থাৎ খাদ্যৰ সহায়কাৰী বুলিও কয়।		Assamese Wikipedia Articles	1	0
511ac03a27055945f7bb83c62b358024775e4fb2f3e1925e036e0b65ed3bb101	এই ল'ৰাটোৱেনো আৰু কিমান কষ্ট দিয়ে ! – তেওঁ মনতে ভাবিলে।		স্ৱ-উদ্ধৃতি 	1	0
512b24998bfd623f68d87c8a9578c99d04713a4b992c8943dd1ee9a8eeca04b1	দেওৱানী গোচৰ পত্ৰ হয় তেনেহ'লেনো সি দুই-তিনিশ টকা ক'ৰ পৰা দিব।		Assamese Novels	1	0
5131c4ef26c9ed5f8bd3ee7da07ffda8863ac8c58eeac3f54c8e8abe024d5ac0	কিমান বনুৱাৰ প্ৰয়োজন হ’ব।		Sentences from various sources.	1	0
513437a5d8d36a018f0008e4aee50cb2ce2f8fb3629f54d7200f66eb548ec111	যাৰ যাৰ যি কাম সকলোৱে কৰিবলৈ ধৰিলে।		Assamese Novels	1	0
514d7db66bdaaee9e1758a641694a095c86c98f134b791887bf257cbc38ee7f3	  সহায় সহযোগিতা 	general	নিজৰ 	1	0
51504772aa1e5143f7bfbf4df7be01badc4c8b8a691718058d0c06fefc474820	এই মানী অৰ্ডাৰ ফৰ্মখন লিখি দি সহায় কৰোঁতেই তাৰ সতে মোৰ চিনাকি।		Assamese stories.	1	0
515acf50f8ef38e03fd0bc3c99d994b5b5ba966efd55613821e410d99478ba03	পৃথিৱীখন পশ্চিমৰ পৰা পূবলৈ গতি কৰি আছে।		স্ৱ-উদ্ধৃতি	1	0
5181863237d09e5cd657847c3cbff2b8072961a5d07bcba21f4425e669e00b5f	সৰ্বানন্দই গম নোপোৱাকৈ হিমন্তই সকলোকে হাত কৰি লৈছিল।		স্ৱ-উদ্ধৃতি	1	0
518fb633d1fb265b680d7bffcd16043c37df34a8e1de6e70fd08405ae64dec63	তাইৰ বিহুগীত, আৰু নাচোন আনতকৈ ভাল আৰু শুৱলা আছিল।		???????	1	0
519287363d2d8753f335d5b116758b4b315687595403e8df1dda3b5a9c3cabce	এতিয়া এই বাবাজীক সন্তুষ্ট কৰিব পাৰিলে কিজানিব।		sentence-collector	1	0
51a6b87bc4984520a7b36417e7afe948042ae819078b1ea4ea25d5f26bb275db	আহঁত বৰ আদি গছৰ আয়ুৰ মানুহৰ আয়ুষতকৈ দুগুণ।		sentence-collector	1	0
51c3aa20e502453a5bb4afa2d9b3bbd61a6b036b9cff36d52ead2d9ce8a24cde	বিজ্ঞানত নাম ভর্তি কাটো টান নহ'ব।		Sentences from Assamese Essay.	1	0
51d34d180acca63f3cd7bd2515ccbe4034c52e386e897d82500ea57eec19eac6	ৰাইজ সন্মত হৈ গ'ল।		Assamese Novels	1	0
51efe2cf568395d1976b2424c7ec5ad610078018b7e29cc8dcd1f676d5158483	ৰাতিপুৱা মাকে টোপনিৰ পৰা উঠি আনন্দ মনেৰে গৈ দেখে যে জীয়েক নাই।		Assamese Novels	1	0
5227ce452e0a1a2dfab49ffea16f490a5700d43c7715af4c1344c4d9b31377f6	জোঁৱায়েকক ভাত খাবলৈ মাতিছে কিন্তু সি উঠি নাহে।		Assamese stories	1	0
523116244ab6ece77449b72834412689593f157901d151aada22d12839fa8f20	তেনেস্থলত তেখেতসকলৰ শিষ্য হৈ থকাতকৈ খ্ৰীষ্টিয়ান হ'লে সম্মান পামহক।		Sentences from various sources	1	0
52381f2dc4b18936ce8bbea1657603bdc5bc1303e08a19121666c6655304b3ec	দুয়ো ওৰে দিনটো সেই কাম দুটা কৰি সুস্থিৰকে নোপোৱা হ'ল।		Assamese Novels	1	0
5241de117208b1502afca6cfb26c3446f7fdb0c29d9c1a4a6f97d788eab7bfac	অসমৰ কথা মনত পৰিল।		Sentences from various sources.	1	0
5249221d961da8698bb5530d0c2a5e913ea07a35548229db83b00f3d31778e4f	এইবোৰ কথা শুনি মানুহটোৱে তেতিয়া ভালকৈ বুজিলে যে তাৰ তাৱৈয়েকে তাৰ কি উপকাৰ কৰিলে।		Assamese stories	1	0
5256ab9602026429baf9dafc49c4b8186ea3d0aac2bb9efc7b5736fca1c692a6	এনে স্থলত আমাৰ মানুহ তেখেতসকলৰ সবাহৰ দ্ৰব্য-বস্তু।		Sentences from various sources	1	0
52838763bb852bb4b4712fe4ec52e621346d699cb9b7c83a2e35f94e82c08159	মোৰ নাম ৱেইটিং লিষ্টত আছে।		Common Assamese sentences	1	0
528681162967a7089106accf34df19101332ae4f765c700f486572e2396a904d	হালিৰ কিন্তু ওলোটা হ'ল।		Assamese Novels	1	0
52919e3c841d85498d5cafabcd5887ef4204968477228298fca9c7f2ed3ed589	মুম্বাইৰ ব্যৱসায়গত সুযোগসুবিধা আৰু ইয়াৰ জীৱনযাত্ৰাৰ উচ্চ মানে সমগ্ৰ দেশৰ মানুহকে আকৃষ্ট কৰে।		Sentences from various sources.	1	0
52982fcb88a3558196617a93d7b7513536f85c5690fd3efacbe91de3d4e2242c	চমুকৈ ক'বলৈ গ'লে হৰদত্তৰ মূৰ, বীৰদত্ত হাত।		???? ??????	1	0
52aadc1e4f2b46314742334ee4b9ca47e139f1ec9cd75685995f7bca9b7da88d	সৰব্‌জানৰ তেতিয়া বুজিবলৈ বাকী নাথাকিল যে হাদৈ নামৰ এই ৰাণীয়েই চোৰ।		Assamese stories	1	0
52aceb345de1ebce9c55347b6a5c6b861e5a8f288356c94ce9a0cd9a7510f168	আগফালে এটা ফুটা কৰি তাত ভাল কাঠৰ দীঘলীয়া টুকুৰা এডাল লগোৱা হয়।		Assamese Wikipedia Articles	1	0
52b1811062052beccf25db0d42c0f9503362c6180d105b51dd73f6613c5b1e70	বাহন এখন কোনো জৰুৰী নাথাকিলে এনেদৰে চাবি খোজাটো অসৌজন্যমূলক আচৰণ।		Sentences from various sources.	1	0
52b80dc430ada544002d4b8929c42d95e6bc0bea46ad6f371530b515195a7987	শোৱাপাটীৰ ওচৰতে এটা বটাত টেমি, কটাৰী আৰো তামোল-পাণ।		???? ??????	1	0
52b9c525eb6948fbe6888e40ea52f78c88df4ee6d9f2e07ffea7e44ed30b311f	পাঁচ বছৰৰ পৰা যাৰ মৰম স্নেহেৰে তেওঁ ডাঙৰ দীঘল হৈছে।		???? ??????	1	0
52cca0ff30ab7937e002d3f5caa4a83ad10a42921203f978cd46cac9648083d9	কোনো কপিৰাইট সংক্ৰান্তীয় নিষেধাজ্ঞা নথকা বাক্য ইয়াত ভৰাওক।		মজিলা কমন ভয়চ	1	0
52e3cb62f922d8d36ecef68a9ab752ceb61490457d05e5745e7c2e6ef1e100e5	দেখিয়েই সি উৰি গৈ সিপাৰ পাই এজনী বুঢ়ীয়ে ধান সিজাই থকা দেখিলে।		Assamese stories	1	0
52f2e02b7ba4db42b5849c393e9aa22242cdfbae0f2707d7288f281f34ecf869	মাছৰ দৰে প্ৰত্যেকবিধ মাংসৰ লগত দিব লগা উপকৰণসমূহৰ বিষয়ে অসমীয়া খাদ্যত নিৰ্দেশনা দিয়া আছে।		Assamese Wikipedia Articles	1	0
530d298b7f35a543f4401f2624acf79a5190c5af55c21e4654604ddf127ec80a	"""বৌক সুধিলোঁ- ""কি মাছ মাৰিছিল বৌ?"""		Assamese stories	1	0
530d8de33ed1b727fa11af3941723cf30e435a72d546fde4a2918551bba45a7b	আগেয়ে কস্মিনকালেও ফুলে এনে দুৰন্ত ভাৱ অনুভৱ কৰা নাছিল।		???? ??????	1	0
530e9a838e066aba0e74bbcc8ae87bb852be496cac0198f3349bc00e31897143	হৰি হৰি বিধি! এজনী ছোৱালীৰ নিমিত্তে তুমি কত দুখ থৈছাঁ?		???? ??????	1	0
532ded04dc390e31426a0a04bea2731faa093797d2f95ebfba7060dd39f178cb	মাছৰ মূৰটো দেখি মোৰ কিবা চিনাকি চিনাকি যেন লাগিল।		Assamese stories	1	0
5338f02bde5a2f587679e8a2feb951ea933b1bcaa38860370bc2c615eec735a6	তুমি বৰষুণতে তিতি-তিতিয়েই গ'লা হ'বলা !		স্ৱ-উদ্ধৃতি	1	0
533b09fee11ad6b9e3ccd5d4d10e94ef94fcf661c623995c3cbf0808748516af	গৈছিলোঁ কিন্তু দৰ্জী নাছিল।		Common Assamese sentences	1	0
5341cc1f1e3edf7c6cf534b0cb3c06277871359311917307423c85e10e856327	বিয়াৰ দিনা পানেশৈয়ে নৈৰ ঘাটত মাহ-হালধি বটি আছে।		Assamese stories	1	0
536774a71c1112a382eeabf4a4e6b0aee0e61dfa89963b494681597da38aee6c	শুশ্ৰূষা কৰা এটা উল্লেখযোগ্য মহৎ কাম।		স্ৱ-উদ্ধৃতি 	1	0
5368206cef27a4bca2f75a40a525dba1e147d1dd0de5bb20165acf1ba01501f1	চিনেমাখন বেছ ভাল।		স্ৱ-উদ্ধৃতি	1	0
53732d3d6e30cd549466ce66afa0bc71539e3bb6c8687ac555d1721344c529b4	চিন্তা নকৰিব, উপযুক্তভাৱে চিকিৎসা কৰালে এনে শিশুৱে বেলেগবোৰ শিশুৰদৰেই একেদৰেই পঢ়াশুনাত আগবাঢ়ি যাব।		http://www.xahitya.org/2019/09/22/%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81%e0%a7%b0-%e0%a6%ae%e0%a6%be%e0%a6%af%e0%a6%bc%e0%a6%aa%e0%a6%bf%e0%a6%af%e0%a6%bc%e0%a6%be-%e0%a6%a1%e0%a6%be%e0%a6%83-%e0%a6%95%e0%a7%81%e0%a6%ae/	1	0
537a789b6f0f5a0b6435c0121b1cbc82744fb2d4e916a09f66274314a3545c2f	কৰ্জা টেঙাক অসমীয়াত থেৰেজু বুলিও জনা যায়।		Assamese Wikipedia Articles	1	0
53a56d674de3eb1425fe1cd7c03d86df0ebf08f2d69645ce49640fd16b19e79c	ইয়াকে ভাবি সি কাঠখৰিডালেৰে শাহুয়েকৰ হাতত মাৰ মাৰি দিলে।		Assamese stories	1	0
53cbae69e96e60f124f080779db4c30d59074f91d5801ac9097bf23d2bea785d	সাগৰ হৈ পৰে গোটেইখন।		Assamese stories.	1	0
53d1f8d2c34c790c35953e8fe900be07312f3bbbcda417b6f2289869f3f4d99f	মুচলিম সন্ত হাজি আলিৰ সম্মানত নিৰ্মিত মাহিমৰ হাজি আলি দৰগা।		Sentences from various sources.	1	0
53e77ca989291536d46efef408ec84e354d284d8088ff82f397483e298a0c275	চকলেট, আইচ-ক্ৰীম কিনি দিম।		Common Assamese sentences	1	0
53fc1498c0509c0f474efb4e702954a07134d1d99357556e71746ccac53ceb53	হেৰৌ, পানী পিবলৈ দি মই বেয়া পোৱা নাই।		Sentences from various sources.	1	0
5407b6741b687c6d9d3c3c769b0f24ca39fa490dd5c9eecce921a43de669176f	ঘৰৰ আচবাববোৰ ইটা দুটুকুৰামান দি ওখ কৰে।		Assamese stories.	1	0
541412cf18c77bece2116842d081ed2dcbd910a4defeed4fb03e3afb75f4b3e7	মানুহটোৱে কি কৰোঁ কি নকৰোঁ কৰি গৈ থাকে।		Sentences from various sources.	1	0
542579c71cd0714c64bdfdae741bb5e88db8b4ffcf56794ee9bc54443f77b773	মুম্বাই শব্দটোৰ প্ৰচলন হয় স্থানীয় অশিক্ষিত মাৰাঠীসকলৰ উচ্চাৰণবিকৃতিৰ পৰা।		Sentences from various sources.	1	0
54344d2c9066a4e23bad9e0c6a199c8aef0794d036a9aa505a68b4449be665e2	তোক মাতিলে কেতিয়াও নাহিবি।		Assamese stories	1	0
543cbb28e77781ff8d88a950672f258675fc8baf4f8905ed45885840a709cb5e	সেই ঠাইৰ মানুহ সকলে তোমাক সুন্দৰভাবে সেৱা-যত্ন কৰিব।		Assamese Novels	1	0
54591f4fe8e0d19a410f53f22d8e9b43bd0958309e7fca31dd01ef90e8fedd30	ম'হ, গৰু, পহু আদি জন্তুবোৰ চাৰিওফালে লৰি আহি সেইখিনি পালেহি।		Assamese stories	1	0
5466d6788e0a83618503bd83daa9fd0d8f6529791fb19b8511314cddd84e8490	ধান দেখি সন্তোষ পাই কেঁকোৰাই বাঘক মাত লগালে।		Assamese stories	1	0
54ba3adf3ea9d6a0926eab542f0c0d5847e13f364a169a0b0ea3ea078b5a674d	পাছে বুঢ়ীয়ে ৰোষ-ঘৰ সাৰিবলৈ যাওঁতে চাঙৰ তলত তামোলৰ চোবা এখন পৰি থকা দেখে।		Assamese stories	1	0
54e063b9b0bbcb70930242bec037cefab706be968e7b7ba76e0f1eec243ec509	এটা কাম কৰিবলে' দিলে কৰিব নোৱাৰে।		Sentences from various sources	1	0
54e99e27ef4588c61a83b7476e7dfcdfed34619bcdd453cdc0f51abe14f16c3c	চোতালত গধুলিগোপাল ফুল দেখি এই কথা স্পষ্ট হ'ল		Sentences from short Assamese stories	1	0
54ecb6030adb2975851b4b03ba277d79e02a545f14839dbecb0c267cd2552593	কোনো কোনো লোকৰ মাজত কেৱল সিজায়েই মাংস খোৱাৰ পৰম্পৰা আছে।		Assamese Wikipedia Articles	1	0
5526bf251eeae705d522cabbb3643d3643ad40110d6904b34fd070c71862eefb	আন হালোৱাক দৰমহা লাগে চেনিৰামৰ দুগুণ।		Assamese Novels	1	0
552cb8cd7088b2263de7d9a56eadd26c0f848136625d488301f9a7fdfdc63498	ডালিম, নৰাবগৰী, বেত গুটি, লতা বেল, অমিতা আৰু চপেটা।		Assamese Wikipedia Articles	1	0
5530fee02ae1eb6ba35bac0f758d56453d9b4d0526f327ac2a64c4796cb20420	লৰাকালটো অজ্ঞান অৱস্থাতে যায়।		sentence-collector	1	0
554612b33c2a8490919afb62abf28b2c3141b467e54607e7a259ea1d51bfd51b	ৰিখটাৰ স্কেলত ৬.৫ মাত্ৰাৰ ভূমিকম্প ইয়াত স্বাভাবিক।		Sentences from various sources.	1	0
55519048804d349dbd862d935f94f83449ca1413c77be558df58f4306c87a957	সৰুকালত ঘৰত নঙলাই আছিল।		Sentences from various sources.	1	0
555289392d3b1c375ab8db96cd0c6534d9c7b3c24c70aa51354bc99a2b4db76d	বোধকৰোঁ মনত অলপ শান্তি পাবৰ আশাৰেহে তেনে কৰিছিল।		???? ??????	1	0
5560d1c8ef5c9daa8448aa093fa63a49244e148e432081e1315ee83448939447	বাৰটা বাক্য যোগ কৰা হ'ল।		Common Assamese sentences	1	0
55858e832a2eb929668b25a657f5de3705ae5b3c77c8788315c8600d6c5e4bc8	এতিয়া কি কৰিব?		Common Assamese sentences	1	0
55a32b493236e636db91ae7ee7667a0a80a73291687d04f09ad1ad370f26fdf0	বুঢ়ী আয়ো সততে আমাৰ ধেমালিৰ লগীৰয়ানী হ’ল।		https://as.m.wikisource.org/wiki/???_????_??????_(?????_????,_????)	1	0
55d10a3c584ab72ebfcef0485ae922fc140b8f1f4d7440c29336d9008f0d1b7b	এইদৰে গাত পানী পৰিলত, জোঁৱায়েকে ভাবিলে, বৰষুণহে দিছে।		Assamese stories	1	0
55d3a7a78af8f01bcdfde9cc179280343c2733adada03bf844e54f1b3ae142bf	তেওঁৰ নিজা এনিমেশ্যন ষ্টুডিঅ' এখন আছে।		sentence-collector	1	0
55d7b4657d97c9f522fbd54fe8b308b0babf1e3a03aaa01c61e105ce6d4bc442	মানুহজনক লগ নাপালা হ'বলা?		স্ৱ-উদ্ধৃতি	1	0
55d7c3e7e37995601eec35f9d7d1fc67e2fe39ae0c97c88d315eaccdf6dbe436	মালিক চাৰৰ ঘৰত ৰাভাক খাবলৈ দিয়া টেবুলখনৰ এটা খুড়া ভগা আছিল।		Sentences from the Xahitya.org articles.	1	0
55eb766684707091be9d8c6747f290c85b9adc609a65c841389ec750e5e0a549	শিয়ালৰ পালৰ দিনা শিয়ালে হিহঁতক নানা ছলাহী কথা কৈ গা সাৰে।		Assamese stories	1	0
55ec3d37f6ccbfc294a461d4a4a4c50be45a207edf5cd763c51f030c00c38af2	আনপিনে বিলাতী পানী বটলত তিনি চাৰি পইছা দি কিনি আনি সকলােৱে খায়।		Sentences from various sources	1	0
55f74a981a5de9d26b19a4257d720ab5d72bc501a492a70b68ee7100d83fc147	এই পোকে ধৰা মাত্ৰকে ফুলটিক অস্থিৰ কৰি দিলে।		???? ??????	1	0
5605392ca7e52fa17929a6cde0b98abfc47756928aed9a736d63ad43d7d97ef3	মাক নথকাত তেৱেই এতিয়া ঘৰখন চলাব লগাত পৰিল।		sentence-collector	1	0
560d909afb81d86b46d8acda9a0bacc95a8a4bd1a0e0f8339b2ac748ce9d31a0	দূৰত মই ছোৱালী বিয়া নিদিওঁ।		Assamese stories	1	0
561b9b2c9e80a716b18b417198cc61555f39f6addfcfa22a804988d084c54db0	সেইদিনা নিশা অৰণ্যৰ ফালে ঢিমিক-ঢামাককৈ পোহৰ দেখা পোৱা গৈছিল।		স্ৱ-উদ্ধৃতি	1	0
56203c96ab7a2cde3bb0bf8c87def0765f88fd05bcc8099b812508f132f3b955	ইয়ালৈকো পোনে পোনে নাহি ঘৰলৈ গ'লো।		Assamese Novels	1	0
5637d096e809410fc4525f88419eab24d171c75324a83ce07f00e9b952ac6107	এই ধৰক, গেলা গৰমত আধামৰা হৈ  অফিচ পাইছোঁগৈ		Sentences from Short Assamese stories	1	0
56388d5430b994ee0e817c86d871e70dca29be44889f17173ab66a9a735daf66	উঠি দুটামান ভাত খোৱাহি, মই ভাত ৰান্ধি থৈছোঁ।		Assamese Novels.	1	0
564666383e9f367e8206ab3efc0c4e2fa6edf5c23acfcb89ecc8246df357c820	তই ইয়াক মৰম কৰিবি, আৰু ভাল বস্তু খাবলৈ-ল'বলৈ দিবি।		???? ??????	1	0
565a8ecebd5be928a0c8eb2e788ea4c473bda1c0bc88acff58426e5905ae7e5e	সদায় সদায় কি একেটা কথাকে কৈ থাকা?		Sentences from various sources	1	0
568caf874385d32019ad28879aa814b6881101012841e63a4743be75c9c82f2a	এদিন ইয়াৰে মৌজাদাৰে পাই সিহঁতক লৈ গ'ল।		Assamese Novels	1	0
56a934d7465e4054d5b32618fa4d7b2a956bed8e6d5fad74ab7044ce2ab32d24	তেতিয়া পুতেকে মাকক ক'লে যে তাৰ পানেশৈক বিয়া কৰাবৰ মন গৈছে।		Assamese stories	1	0
56b41097c4dbffe2af405af6b6a14415f353a9138ff45fd9e578f61d16a78a91	যিদিনা সৰ্ব্বেশ্বৰ পণ্ডিতৰ ঘৰত নৰায়ে কাজিয়া লগাইছিল।		Assamese Novels	1	0
56b742e236f9aba4123c6a5cd9f6bda99e202730103e9e2beb24d8fa99dbe462	মোৰ পাছে এতিয়া আৰু মনত নাই।		Assamese stories.	1	0
56c49da5ad3e938de95d0735749656739a581073f9047719ce28d79db3afd4b7	মনৰ বেজাৰত তেওঁ সেইবাৰ খেতিও এৰিলে।		Assamese Novels	1	0
56cb635c792ae5ca49ff5d40b2677ce4ae58105fb23330ab3fd4615462dfa6e3	তাৰ পিছত চম্পাৰ বাপেকে হাবিৰ ফালে চাই মাত লগালে।		Assamese Novels	1	0
56d71500b8812bbe98ecc78b2a36bbac0690c96f619a0caca4af4abb9b0a5c57	মই থাকিনো কি কৰিম?		স্ৱ-উদ্ধৃতি	1	0
56ec287998b9939f492cd41cb459fe5fc86878a1bf5083ac3dae6092df95e527	ঘৰে ঘৰোৱাহে সাৰ পায়।		Assamese stories.	1	0
56ef47dad514f0322037c13abc58ca2e7b16cd5b07bd58fc5241b9280edbc956	অসমীয়া খাদ্যত মচলা হিচাপে জলাৰ ব্যৱহাৰ কম।		Assamese Wikipedia Articles	1	0
56f0dbe059f2347d42cb3d6fc7023e6c1711db9c26c4fbbc10771c38936244ca	চাৰি-পাঁচজনীমান গাভৰু আৰু বুঢ়ীয়ে সৈতে কাছাৰিত হাজিৰ হ'ল।		Assamese books	1	0
56f5e15240b34f95e965af7333f785dc1fca5650e636a78a5b1d524059f84b05	দৈবযোগত তেতিয়া ওচৰতে বাঁৰী-কোঁৱৰ এটাই পথাৰত মাটি কুৰি আছিল।		Assamese stories	1	0
570bc7f1c0048a8932f9b372a091762344aee95aecaad0446ae686fa73341ab1	বিচাৰি-খোচাৰি পালেহে দিব পাৰিম।		Assamese Novels	1	0
571fbd4b11a33a8e40403dd161eda651a365ef3226c9109c601d47bfb8ba9d40	জৰ্জ ওলাই আহিল।		Assamese Novels	1	0
57210b9c69a9c858498377045f5818eb101acbcb8ea2c7826d1d1f46ae476280	চান্দমাৰি পাইছোঁ আৰু দশ মিনিটত গৈ পাম।		Common Assamese sentences	1	0
57340a7da41ab0baf94738cf389d823a8c2d03d96ae542e5955f204c6cf410b6	পাৰোঁ যদি তাক কিনিবলৈ আহিছোঁ।		Assamese Novels	1	0
576dce57c1e6d5378113bb4069add9aa91588a4c7f96a3b1e4b30ba4428092b3	দূৰলৈ চাওঁতে কণমানিটোৱে চকুকেইটা সৰু কৰি ল'বলগাত পৰিছে?		http://www.xahitya.org/2019/09/22/%e0%a6%b6%e0%a6%bf%e0%a6%b6%e0%a7%81%e0%a7%b0-%e0%a6%ae%e0%a6%be%e0%a6%af%e0%a6%bc%e0%a6%aa%e0%a6%bf%e0%a6%af%e0%a6%bc%e0%a6%be-%e0%a6%a1%e0%a6%be%e0%a6%83-%e0%a6%95%e0%a7%81%e0%a6%ae/	1	0
57748cc52067babd1aff87ec1d5456da88720c31797fb6c23e4e149282f57c5d	ছিঃ ছিঃ ফুল, মোৰ সন্তান হৈ তোৰ মুখত এনে জঘন্য কথা ওলাল?		???? ??????	1	0
5778cf4e91049d2532a2833a7e34b1e8fa09353e6f097143b0b84e28d920b3ae	তথাপি এই অঞ্চলত প্ৰথম কেতিয়া জনবসতি স্থাপিত হৈছিল তাক জনা নাযায়।		Sentences from various sources.	1	0
57a34766f7a3334a87331cedd0b2d3e58ce652c1efcce47ecd286ec6c2464b39	ফুল স্বভাৱতে বৰ বুদ্ধিমতী চোকা ছোৱালী, এটা কথা জানিবলৈ যৎকিঞ্চিৎ আভাষেই তেওঁৰ পক্ষে বহুত।		???? ??????	1	0
57cb0c0812c2f72f8ca6d9c389e7b1f62e915fdcd81122ca18e614a841566fea	অপেক্ষাৰত কিঞ্চৎ সময়ো দীঘলীয়া সময় যেন লাগে।		Sentences from the Facebook group 'Oxomiyat Kotha Botora'	1	0
57df4eade7a26ae4f78314c1ebf2cf6c4801b71d4a11bb46d2898692f86121ae	দ্বিতীয়, আপোন দেশৰ ঘৰ দুৱাৰ এৰি বনবাস।		???? ??????	1	0
57f28ed7e72c660667d6ed666d62defa0bfcae89a5199a0fb1a3b21bc4ac3c22	মানহে আছিল চাগৈ, লৈ আৰম্ভ কৰিলে।		Assamese stories	1	0
580b9c2cf3cc27d81dc084e6a6da8c2adc9d83ef9d17aff655c95874e0254f87	সেই দেখি মেকুৰী বুলিহে মই মাৰ মাৰি দিলোঁ।		Assamese stories	1	0
580c40e14f831bdede04841b98430fe369a81d0544bea5c75e9707bacd91e8d4	ঢেঁকী হৈছে চাউল, মচলা আদি গুড়ি কৰিবলৈ ব্যৱহাৰ কৰা এবিধ কাঠৰ আহিলা।		Assamese Wikipedia Articles	1	0
581791d6276300aadff679a03d6b35464986fd997038cd6247a8d8e809b6a2de	"""ৰাতি দুপৰ হৈছে, এনেতে বৰটো ল'ৰাই গাঁতৰ ভিতৰৰ পৰা মাত লগালে, ""ভাইটি ঐ।"""		Assamese stories	1	0
58328c2b09c90ad668cd8d4aa22411ae0223be0110da5aa16e34a46353dc74ac	বিশ টকা প্ৰতি যাত্ৰী হিচাপত দি গৌৰীকুণ্ডলৈ তেওঁলোকৰ লোকেল গাড়ীত যাব লাগে।		Sentences from various sources?	1	0
5836464204a75138a49aef9b857d1cb832ae70fb71b70621e8adbd3019980677	ঘৰ পাই মুদৈয়ে তাৰ দুজনী ঘৈণীয়েকৰ লগতে তাইকো এজনী সৰু ঘৈণী পাতি ল'লে।		Assamese stories	1	0
5856b53f0f1e208b816304c26c29ac4b45b308ee4b0c9f1601d9bd220f9fb8bd	কিছুমান দিনৰ ভিতৰতে সিহঁতৰ ধানে থোক মেলিলে।		Assamese stories	1	0
585f44465d8830b87477b662acc3db8de123ccd912c4944fc61c55a50224957c	মই এই সাপক গাখীৰ খুৱাই অতি গৰুৰ কাম কৰিছিলোঁ।		???? ??????	1	0
586045c68744e64fb44e0a7d2528b5640a073e3ddff2f0908698af0ff6d865bb	সেই পোক বা পৰুৱাটো জীৰ্ণ নেই মানে পাতটো মুকলি নহয়।		sentence-collector	1	0
58644c0a94a4b6e95513dfb5488f352ccf592a41e69aa8d17f6b48cf2e52e589	হৰদত্ত আৰু তেওঁৰ মৰমিয়াল সহধৰ্ম্মিনীৰ মৰম আৰু আদৰৰ বাহিৰে যি সংসাৰৰ আন একো নেজানিছিল।		???? ??????	1	0
5878e7fecf7a09ed58e49d844b257e1e93d4a639573ed5439640194031647a88	ঠায়ে ঠায়ে অসংখ্য নিজৰা বেতৰ সাঁকোৰে পাৰ কৰালে।		Assamese Novels	1	0
